Orthogroup	Spinacia_oleracea-Caryophyllales-Chenopodiaceae-Spinacia-1.prot	Spinacia_oleracea-Caryophyllales-Chenopodiaceae-Spinacia-2.prot	Spinacia_oleracea-Caryophyllales-Chenopodiaceae-Spinacia.prot
OG0000000	GWHPBOUV007493	GWHPBOUO016519	XP_021836360.2, XP_021837904.2, XP_021838534.1, XP_021838939.1, XP_021839782.2, XP_021840518.1, XP_021840757.2, XP_021841006.2, XP_021841023.2, XP_021843054.2, XP_021845424.2, XP_021845502.2, XP_021846837.2, XP_021847513.2, XP_021847865.2, XP_021848195.2, XP_021848502.1, XP_021848865.1, XP_021849307.2, XP_021850151.1, XP_021850245.1, XP_021850502.2, XP_021850804.2, XP_021851025.2, XP_021851061.2, XP_021851068.2, XP_021851212.2, XP_021851350.1, XP_021851451.2, XP_021851723.1, XP_021852228.2, XP_021852348.2, XP_021853697.2, XP_021854820.2, XP_021855378.2, XP_021855550.1, XP_021856992.2, XP_021857293.2, XP_021857700.2, XP_021857775.2, XP_021858183.2, XP_021858670.1, XP_021859096.2, XP_021859526.1, XP_021859875.2, XP_021860692.1, XP_021861046.2, XP_021861563.2, XP_021862632.1, XP_021862997.2, XP_021863562.2, XP_021863588.2, XP_021863678.2, XP_021864032.2, XP_021864370.1, XP_021864539.2, XP_021864795.1, XP_021864969.2, XP_021865634.2, XP_021865949.2, XP_021866651.1, XP_021867295.1, XP_021867331.2, XP_021867480.2, XP_056685290.1, XP_056685350.1, XP_056685360.1, XP_056685437.1, XP_056685467.1, XP_056685469.1, XP_056685569.1, XP_056685589.1, XP_056685636.1, XP_056685667.1, XP_056685716.1, XP_056685805.1, XP_056686003.1, XP_056687580.1, XP_056687802.1, XP_056687835.1, XP_056687884.1, XP_056687954.1, XP_056687967.1, XP_056688079.1, XP_056688089.1, XP_056688090.1, XP_056688189.1, XP_056688284.1, XP_056688374.1, XP_056688406.1, XP_056688460.1, XP_056688504.1, XP_056688591.1, XP_056688601.1, XP_056688612.1, XP_056688613.1, XP_056688643.1, XP_056688741.1, XP_056688758.1, XP_056688779.1, XP_056688803.1, XP_056688847.1, XP_056689602.1, XP_056690127.1, XP_056690155.1, XP_056690167.1, XP_056690194.1, XP_056690234.1, XP_056690273.1, XP_056690304.1, XP_056690308.1, XP_056690374.1, XP_056690412.1, XP_056690437.1, XP_056691607.1, XP_056691614.1, XP_056691635.1, XP_056691650.1, XP_056691652.1, XP_056691658.1, XP_056691666.1, XP_056691668.1, XP_056691721.1, XP_056691743.1, XP_056691755.1, XP_056691801.1, XP_056691831.1, XP_056691961.1, XP_056691963.1, XP_056691979.1, XP_056692009.1, XP_056692047.1, XP_056692128.1, XP_056692155.1, XP_056692167.1, XP_056692213.1, XP_056692251.1, XP_056692254.1, XP_056692257.1, XP_056692599.1, XP_056694461.1, XP_056694463.1, XP_056694776.1, XP_056694801.1, XP_056694808.1, XP_056694848.1, XP_056694853.1, XP_056694872.1, XP_056694879.1, XP_056694896.1, XP_056694943.1, XP_056694947.1, XP_056695059.1, XP_056695085.1, XP_056695333.1, XP_056695353.1, XP_056695370.1, XP_056695600.1, XP_056695665.1, XP_056695739.1, XP_056695772.1, XP_056695827.1, XP_056695834.1, XP_056697338.1, XP_056697374.1, XP_056697378.1, XP_056697406.1, XP_056697534.1, XP_056697694.1, XP_056697883.1, XP_056698028.1, XP_056698210.1, XP_056698327.1, XP_056698395.1, XP_056698396.1, XP_056698460.1, XP_056698470.1, XP_056698652.1, XP_056698713.1, XP_056698733.1, XP_056698749.1, XP_056698948.1, XP_056698949.1, XP_056699012.1, XP_056699013.1, XP_056699493.1, XP_056699494.1
OG0000001	Null	Null	XP_021835704.1, XP_021838398.2, XP_021845005.2, XP_021845162.1, XP_021845352.2, XP_021845585.2, XP_021846104.2, XP_021846543.2, XP_021848627.1, XP_021848852.1, XP_021848905.2, XP_021850770.2, XP_021850809.1, XP_021850871.1, XP_021851238.2, XP_021851939.2, XP_021852883.2, XP_021854638.2, XP_021856655.2, XP_021857261.2, XP_021857354.1, XP_021857925.2, XP_021859219.2, XP_021859448.2, XP_021859913.2, XP_021860830.1, XP_021861638.2, XP_021863138.2, XP_021864108.2, XP_021864820.2, XP_021865242.2, XP_021866632.2, XP_021866686.1, XP_021866838.2, XP_021867041.2, XP_021867458.2, XP_056682966.1, XP_056683052.1, XP_056683627.1, XP_056684185.1, XP_056684377.1, XP_056685297.1, XP_056685407.1, XP_056685424.1, XP_056685550.1, XP_056685603.1, XP_056685664.1, XP_056685713.1, XP_056685781.1, XP_056685915.1, XP_056685948.1, XP_056686045.1, XP_056686056.1, XP_056686070.1, XP_056686181.1, XP_056686182.1, XP_056687443.1, XP_056687846.1, XP_056687908.1, XP_056687935.1, XP_056688001.1, XP_056688041.1, XP_056688043.1, XP_056688072.1, XP_056688148.1, XP_056688155.1, XP_056688235.1, XP_056688261.1, XP_056688300.1, XP_056688309.1, XP_056688349.1, XP_056688395.1, XP_056688417.1, XP_056688448.1, XP_056688713.1, XP_056688732.1, XP_056688757.1, XP_056688863.1, XP_056689061.1, XP_056689096.1, XP_056689400.1, XP_056689406.1, XP_056689491.1, XP_056689973.1, XP_056690050.1, XP_056690104.1, XP_056690128.1, XP_056690148.1, XP_056690217.1, XP_056690256.1, XP_056690275.1, XP_056690310.1, XP_056690395.1, XP_056690428.1, XP_056690436.1, XP_056691681.1, XP_056691747.1, XP_056691861.1, XP_056691863.1, XP_056691955.1, XP_056691995.1, XP_056692040.1, XP_056692045.1, XP_056692067.1, XP_056692074.1, XP_056692096.1, XP_056692097.1, XP_056692126.1, XP_056692242.1, XP_056692245.1, XP_056692265.1, XP_056692286.1, XP_056692298.1, XP_056694768.1, XP_056694792.1, XP_056694793.1, XP_056694794.1, XP_056694798.1, XP_056694800.1, XP_056694810.1, XP_056694843.1, XP_056694875.1, XP_056694884.1, XP_056694886.1, XP_056694931.1, XP_056694988.1, XP_056695015.1, XP_056695061.1, XP_056695120.1, XP_056695177.1, XP_056695218.1, XP_056695274.1, XP_056695474.1, XP_056695485.1, XP_056695513.1, XP_056695539.1, XP_056695575.1, XP_056695629.1, XP_056695634.1, XP_056695646.1, XP_056695747.1, XP_056695773.1, XP_056697329.1, XP_056697382.1, XP_056697477.1, XP_056697717.1, XP_056697822.1, XP_056697835.1, XP_056697841.1, XP_056697850.1, XP_056698007.1, XP_056698107.1, XP_056698125.1, XP_056698127.1, XP_056698266.1, XP_056698367.1, XP_056698566.1, XP_056698596.1, XP_056698613.1, XP_056698677.1, XP_056698719.1
OG0000002	GWHPBOUV015032	GWHPBOUO007041	XP_056682421.1, XP_056682514.1, XP_056682710.1, XP_056682789.1, XP_056682913.1, XP_056683058.1, XP_056683088.1, XP_056683157.1, XP_056683186.1, XP_056684166.1, XP_056684469.1, XP_056684470.1, XP_056684750.1, XP_056684751.1, XP_056684981.1, XP_056685051.1, XP_056685292.1, XP_056685343.1, XP_056685450.1, XP_056685458.1, XP_056685472.1, XP_056685605.1, XP_056685606.1, XP_056685641.1, XP_056685837.1, XP_056685893.1, XP_056685924.1, XP_056685984.1, XP_056686058.1, XP_056686638.1, XP_056686683.1, XP_056686872.1, XP_056686905.1, XP_056687134.1, XP_056687135.1, XP_056687293.1, XP_056687393.1, XP_056687394.1, XP_056687398.1, XP_056687431.1, XP_056687487.1, XP_056687824.1, XP_056687911.1, XP_056688227.1, XP_056688543.1, XP_056688712.1, XP_056688890.1, XP_056689089.1, XP_056689090.1, XP_056689091.1, XP_056689131.1, XP_056689151.1, XP_056689389.1, XP_056689390.1, XP_056689478.1, XP_056689533.1, XP_056689643.1, XP_056689672.1, XP_056689673.1, XP_056690426.1, XP_056690466.1, XP_056690480.1, XP_056690502.1, XP_056691022.1, XP_056691023.1, XP_056691116.1, XP_056691579.1, XP_056691649.1, XP_056691654.1, XP_056691981.1, XP_056692001.1, XP_056692090.1, XP_056692101.1, XP_056692138.1, XP_056692177.1, XP_056692231.1, XP_056692337.1, XP_056692619.1, XP_056692931.1, XP_056692932.1, XP_056693119.1, XP_056693120.1, XP_056693367.1, XP_056693416.1, XP_056693442.1, XP_056693443.1, XP_056693444.1, XP_056693445.1, XP_056693513.1, XP_056693544.1, XP_056693588.1, XP_056693728.1, XP_056693729.1, XP_056693768.1, XP_056693770.1, XP_056693906.1, XP_056693917.1, XP_056693948.1, XP_056694276.1, XP_056694411.1, XP_056694502.1, XP_056694508.1, XP_056694613.1, XP_056694614.1, XP_056694628.1, XP_056695315.1, XP_056695497.1, XP_056695523.1, XP_056695602.1, XP_056695792.1, XP_056695892.1, XP_056695893.1, XP_056696273.1, XP_056696305.1, XP_056696435.1, XP_056696438.1, XP_056696469.1, XP_056696476.1, XP_056696521.1, XP_056696522.1, XP_056696647.1, XP_056696912.1, XP_056696913.1, XP_056696963.1, XP_056697240.1, XP_056697356.1, XP_056697441.1, XP_056697681.1, XP_056697770.1, XP_056697844.1, XP_056698106.1, XP_056698412.1, XP_056698413.1, XP_056698522.1, XP_056698532.1, XP_056698545.1, XP_056698704.1, XP_056698767.1, XP_056699009.1, XP_056699119.1, XP_056699235.1, XP_056699236.1, XP_056699320.1, XP_056699773.1, XP_056699795.1, XP_056699796.1, XP_056699851.1, XP_056699852.1
OG0000003	Null	Null	XP_021835212.2, XP_021835892.2, XP_021836201.2, XP_021836205.2, XP_021838811.2, XP_021839443.2, XP_021843889.2, XP_021844329.2, XP_021844717.2, XP_021847076.2, XP_021849080.2, XP_021850492.2, XP_021854150.2, XP_021854153.2, XP_021854623.2, XP_021859752.1, XP_021860320.2, XP_021862111.1, XP_056682981.1, XP_056682983.1, XP_056683008.1, XP_056683075.1, XP_056683076.1, XP_056685039.1, XP_056685040.1, XP_056685041.1, XP_056685137.1, XP_056685274.1, XP_056685275.1, XP_056685314.1, XP_056685342.1, XP_056685483.1, XP_056685507.1, XP_056685517.1, XP_056685525.1, XP_056685555.1, XP_056685676.1, XP_056685677.1, XP_056685708.1, XP_056685733.1, XP_056685792.1, XP_056685804.1, XP_056685897.1, XP_056686072.1, XP_056686111.1, XP_056686235.1, XP_056686236.1, XP_056686283.1, XP_056686494.1, XP_056687088.1, XP_056687089.1, XP_056687203.1, XP_056687204.1, XP_056687205.1, XP_056687206.1, XP_056687208.1, XP_056687706.1, XP_056687707.1, XP_056687818.1, XP_056687929.1, XP_056688168.1, XP_056688186.1, XP_056688313.1, XP_056688506.1, XP_056688529.1, XP_056688538.1, XP_056688580.1, XP_056688617.1, XP_056688784.1, XP_056688817.1, XP_056689213.1, XP_056689214.1, XP_056689289.1, XP_056689293.1, XP_056689429.1, XP_056689430.1, XP_056690162.1, XP_056690193.1, XP_056690261.1, XP_056690434.1, XP_056690471.1, XP_056690505.1, XP_056690640.1, XP_056690644.1, XP_056691292.1, XP_056691293.1, XP_056691315.1, XP_056691396.1, XP_056691429.1, XP_056691824.1, XP_056691912.1, XP_056692098.1, XP_056692192.1, XP_056692207.1, XP_056692270.1, XP_056692509.1, XP_056692510.1, XP_056692808.1, XP_056693011.1, XP_056693012.1, XP_056693175.1, XP_056693176.1, XP_056693438.1, XP_056694459.1, XP_056694899.1, XP_056694968.1, XP_056695009.1, XP_056695048.1, XP_056695049.1, XP_056695310.1, XP_056695692.1, XP_056695720.1, XP_056695726.1, XP_056695835.1, XP_056696046.1, XP_056696341.1, XP_056696840.1, XP_056697218.1, XP_056697436.1, XP_056697507.1, XP_056697540.1, XP_056697587.1, XP_056697930.1, XP_056697983.1, XP_056698276.1, XP_056698389.1, XP_056698728.1, XP_056698781.1
OG0000004	GWHPBOUV003647, GWHPBOUV003785, GWHPBOUV014604, GWHPBOUV014741	GWHPBOUO014884	XP_021840811.1, XP_021846381.2, XP_021863098.1, XP_021863592.2, XP_021863593.2, XP_056682322.1, XP_056682588.1, XP_056682589.1, XP_056682590.1, XP_056682591.1, XP_056682592.1, XP_056682853.1, XP_056683439.1, XP_056683653.1, XP_056683654.1, XP_056683655.1, XP_056683670.1, XP_056683671.1, XP_056684062.1, XP_056684093.1, XP_056684114.1, XP_056684655.1, XP_056684935.1, XP_056684936.1, XP_056685060.1, XP_056685560.1, XP_056685572.1, XP_056685710.1, XP_056685728.1, XP_056685931.1, XP_056685932.1, XP_056686112.1, XP_056686386.1, XP_056686387.1, XP_056687481.1, XP_056687482.1, XP_056687686.1, XP_056687687.1, XP_056687688.1, XP_056687977.1, XP_056688112.1, XP_056688290.1, XP_056688477.1, XP_056688547.1, XP_056688683.1, XP_056689071.1, XP_056689124.1, XP_056689757.1, XP_056689758.1, XP_056689759.1, XP_056689802.1, XP_056689803.1, XP_056689804.1, XP_056689841.1, XP_056689842.1, XP_056689843.1, XP_056690035.1, XP_056690036.1, XP_056690037.1, XP_056690039.1, XP_056690042.1, XP_056690043.1, XP_056690051.1, XP_056690052.1, XP_056690081.1, XP_056690298.1, XP_056690372.1, XP_056690533.1, XP_056690608.1, XP_056690609.1, XP_056690642.1, XP_056690643.1, XP_056690649.1, XP_056690650.1, XP_056690675.1, XP_056690754.1, XP_056690755.1, XP_056690815.1, XP_056691711.1, XP_056692057.1, XP_056692327.1, XP_056692525.1, XP_056693967.1, XP_056693972.1, XP_056694016.1, XP_056694070.1, XP_056694074.1, XP_056694076.1, XP_056694077.1, XP_056694078.1, XP_056694090.1, XP_056694668.1, XP_056694669.1, XP_056694670.1, XP_056695149.1, XP_056695262.1, XP_056695282.1, XP_056695391.1, XP_056695392.1, XP_056695556.1, XP_056695605.1, XP_056695753.1, XP_056695754.1, XP_056695755.1, XP_056696663.1, XP_056696664.1, XP_056696665.1, XP_056697793.1, XP_056697950.1, XP_056697980.1, XP_056698083.1, XP_056698146.1, XP_056698147.1, XP_056698941.1, XP_056698942.1, XP_056698943.1
OG0000005	GWHPBOUV001237, GWHPBOUV001513, GWHPBOUV001688, GWHPBOUV001873, GWHPBOUV002583, GWHPBOUV002820, GWHPBOUV002821, GWHPBOUV003054, GWHPBOUV003152, GWHPBOUV003477, GWHPBOUV003878, GWHPBOUV005185, GWHPBOUV006161, GWHPBOUV006162, GWHPBOUV006550, GWHPBOUV007118, GWHPBOUV007119, GWHPBOUV007369, GWHPBOUV007468, GWHPBOUV007506, GWHPBOUV007508, GWHPBOUV007511, GWHPBOUV007944, GWHPBOUV008150, GWHPBOUV008151, GWHPBOUV008356, GWHPBOUV008445, GWHPBOUV009851, GWHPBOUV010778, GWHPBOUV010787, GWHPBOUV011257, GWHPBOUV011258, GWHPBOUV011260, GWHPBOUV011621, GWHPBOUV011738, GWHPBOUV011739, GWHPBOUV011806, GWHPBOUV011822, GWHPBOUV011823, GWHPBOUV011824, GWHPBOUV011844, GWHPBOUV012005, GWHPBOUV012124, GWHPBOUV012161, GWHPBOUV012227, GWHPBOUV012228, GWHPBOUV012360, GWHPBOUV012498, GWHPBOUV012639, GWHPBOUV012782, GWHPBOUV012792, GWHPBOUV012810, GWHPBOUV012811, GWHPBOUV013781, GWHPBOUV013882, GWHPBOUV014811, GWHPBOUV014812, GWHPBOUV014815, GWHPBOUV015036, GWHPBOUV015273, GWHPBOUV015315, GWHPBOUV015428, GWHPBOUV015670, GWHPBOUV015789, GWHPBOUV016151, GWHPBOUV016250, GWHPBOUV016304, GWHPBOUV017875, GWHPBOUV019193, GWHPBOUV019640, GWHPBOUV020243, GWHPBOUV020389, GWHPBOUV020390, GWHPBOUV020466, GWHPBOUV020467, GWHPBOUV020640, GWHPBOUV020742, GWHPBOUV020787, GWHPBOUV020909, GWHPBOUV020911, GWHPBOUV021069, GWHPBOUV021070, GWHPBOUV021100, GWHPBOUV023410, GWHPBOUV023495, GWHPBOUV023775, GWHPBOUV024343, GWHPBOUV024451, GWHPBOUV024583, GWHPBOUV024587, GWHPBOUV024792, GWHPBOUV024793, GWHPBOUV024796, GWHPBOUV024878, GWHPBOUV025734, GWHPBOUV025735, GWHPBOUV025789, GWHPBOUV025900, GWHPBOUV026009	GWHPBOUO010073, GWHPBOUO027895	XP_021836902.2, XP_021837481.2, XP_021860671.2, XP_056685548.1, XP_056685832.1, XP_056685947.1, XP_056685949.1, XP_056686860.1, XP_056687861.1, XP_056690054.1, XP_056690143.1, XP_056690151.1, XP_056697248.1, XP_056698172.1, XP_056698280.1, XP_056698466.1, XP_056698489.1
OG0000006	Null	GWHPBOUO014898	XP_021835549.2, XP_021835597.2, XP_021835955.2, XP_021836072.2, XP_021836798.2, XP_021836877.2, XP_021837702.1, XP_021837736.2, XP_021837915.1, XP_021838327.2, XP_021838554.2, XP_021839327.2, XP_021839977.2, XP_021840267.1, XP_021840268.2, XP_021840470.2, XP_021841191.2, XP_021841230.2, XP_021845838.2, XP_021845843.2, XP_021846488.1, XP_021846573.1, XP_021848029.2, XP_021849156.1, XP_021849371.1, XP_021850153.2, XP_021850762.2, XP_021850787.2, XP_021851601.1, XP_021851664.1, XP_021853728.2, XP_021854387.2, XP_021854591.2, XP_021854869.2, XP_021855733.2, XP_021856319.1, XP_021856682.2, XP_021858046.2, XP_021858859.2, XP_021859324.2, XP_021860304.1, XP_021860883.1, XP_021861172.2, XP_021861440.2, XP_021861478.2, XP_021862559.1, XP_021862564.1, XP_021862936.2, XP_021863336.1, XP_021863554.1, XP_021863672.2, XP_021864061.2, XP_021865336.2, XP_021865737.1, XP_021865956.2, XP_021866034.1, XP_021866425.2, XP_021866463.2, XP_021867314.2, XP_056685628.1, XP_056685777.1, XP_056685796.1, XP_056685810.1, XP_056685908.1, XP_056685952.1, XP_056687958.1, XP_056687964.1, XP_056687966.1, XP_056687974.1, XP_056687995.1, XP_056688015.1, XP_056688017.1, XP_056688273.1, XP_056688299.1, XP_056688356.1, XP_056688392.1, XP_056688393.1, XP_056688519.1, XP_056688622.1, XP_056688656.1, XP_056688659.1, XP_056688687.1, XP_056688903.1, XP_056690056.1, XP_056691318.1, XP_056691629.1, XP_056691784.1, XP_056691802.1, XP_056691818.1, XP_056691869.1, XP_056691876.1, XP_056691938.1, XP_056695021.1, XP_056695232.1, XP_056695300.1, XP_056695301.1, XP_056695357.1, XP_056695423.1, XP_056695431.1, XP_056695432.1, XP_056695454.1, XP_056695468.1, XP_056695520.1, XP_056695521.1, XP_056695525.1, XP_056695529.1, XP_056697550.1, XP_056697802.1, XP_056697813.1, XP_056697853.1, XP_056697945.1, XP_056697962.1, XP_056697988.1, XP_056698112.1, XP_056698362.1, XP_056698456.1
OG0000007	GWHPBOUV004420	Null	XP_021838540.1, XP_021838542.1, XP_021851672.2, XP_056682616.1, XP_056682617.1, XP_056682618.1, XP_056682619.1, XP_056683176.1, XP_056683278.1, XP_056683280.1, XP_056683281.1, XP_056683305.1, XP_056683306.1, XP_056683399.1, XP_056684150.1, XP_056684731.1, XP_056685070.1, XP_056685071.1, XP_056685072.1, XP_056685073.1, XP_056685074.1, XP_056685570.1, XP_056685867.1, XP_056685872.1, XP_056685891.1, XP_056686017.1, XP_056686081.1, XP_056686184.1, XP_056686185.1, XP_056686246.1, XP_056687855.1, XP_056687922.1, XP_056688326.1, XP_056688390.1, XP_056688499.1, XP_056688500.1, XP_056688562.1, XP_056689407.1, XP_056689408.1, XP_056689409.1, XP_056689410.1, XP_056689459.1, XP_056689460.1, XP_056689461.1, XP_056689462.1, XP_056689479.1, XP_056689538.1, XP_056689539.1, XP_056689540.1, XP_056689541.1, XP_056689542.1, XP_056689946.1, XP_056690018.1, XP_056690021.1, XP_056690686.1, XP_056691193.1, XP_056691194.1, XP_056691195.1, XP_056691196.1, XP_056691347.1, XP_056691892.1, XP_056692498.1, XP_056692499.1, XP_056692500.1, XP_056692569.1, XP_056692570.1, XP_056692591.1, XP_056692607.1, XP_056692611.1, XP_056692620.1, XP_056692629.1, XP_056692635.1, XP_056692643.1, XP_056692700.1, XP_056692701.1, XP_056692702.1, XP_056692703.1, XP_056692704.1, XP_056692722.1, XP_056692723.1, XP_056692724.1, XP_056692725.1, XP_056693071.1, XP_056693072.1, XP_056693073.1, XP_056694056.1, XP_056694422.1, XP_056695183.1, XP_056695418.1, XP_056695440.1, XP_056695543.1, XP_056696294.1, XP_056696878.1, XP_056696879.1, XP_056696880.1, XP_056697668.1, XP_056697696.1, XP_056697888.1, XP_056698065.1, XP_056698977.1, XP_056698978.1, XP_056698979.1, XP_056698980.1, XP_056698981.1
OG0000008	Null	GWHPBOUO014661, GWHPBOUO026573	XP_021836285.2, XP_021839331.1, XP_021844893.2, XP_021844901.2, XP_021844902.1, XP_021847362.1, XP_021848750.2, XP_021851666.2, XP_021853835.2, XP_021854617.1, XP_021856710.2, XP_021856711.2, XP_021858914.2, XP_021860120.2, XP_021860274.2, XP_021861572.1, XP_021863688.2, XP_021863719.1, XP_021864060.2, XP_021864960.2, XP_021866510.2, XP_056682828.1, XP_056685737.1, XP_056685738.1, XP_056685828.1, XP_056685842.1, XP_056685855.1, XP_056685859.1, XP_056685866.1, XP_056685868.1, XP_056686043.1, XP_056686910.1, XP_056687165.1, XP_056687866.1, XP_056687956.1, XP_056687963.1, XP_056687968.1, XP_056688105.1, XP_056688179.1, XP_056688225.1, XP_056688345.1, XP_056688346.1, XP_056688783.1, XP_056688936.1, XP_056688961.1, XP_056689014.1, XP_056690009.1, XP_056690031.1, XP_056690033.1, XP_056690034.1, XP_056690048.1, XP_056690067.1, XP_056690068.1, XP_056690093.1, XP_056691609.1, XP_056691678.1, XP_056691728.1, XP_056691815.1, XP_056691833.1, XP_056691885.1, XP_056691889.1, XP_056692026.1, XP_056695050.1, XP_056695057.1, XP_056695272.1, XP_056695356.1, XP_056695384.1, XP_056695489.1, XP_056695532.1, XP_056695554.1, XP_056695570.1, XP_056695620.1, XP_056695626.1, XP_056695656.1, XP_056697385.1, XP_056697443.1, XP_056697450.1, XP_056697559.1, XP_056697680.1, XP_056697683.1, XP_056697743.1, XP_056697782.1, XP_056697785.1, XP_056697803.1, XP_056697817.1, XP_056697831.1, XP_056697833.1, XP_056697840.1, XP_056697845.1, XP_056697858.1, XP_056697999.1, XP_056698039.1, XP_056698041.1, XP_056698072.1, XP_056698074.1, XP_056698143.1, XP_056698208.1, XP_056698245.1, XP_056698482.1, XP_056698721.1, XP_056699639.1, XP_056699640.1
