Orthogroup	Picea_engelmannii-Pinales-Pinaceae-Picea.prot	Picea_engelmannii_x_glauca_x_sitchensis-Pinales-Pinaceae-Picea.prot
OG0000000	Null	ABT39_00000430-RA, ABT39_00000430-RB, ABT39_00000430-RC, ABT39_00001515-RA, ABT39_00001790-RC, ABT39_00003682-RA, ABT39_00004151-RA, ABT39_00005010-RA, ABT39_00006284-RA, ABT39_00009174-RB, ABT39_00009441-RA, ABT39_00009761-RA, ABT39_00010003-RA, ABT39_00010003-RB, ABT39_00010003-RC, ABT39_00010670-RB, ABT39_00010904-RA, ABT39_00013114-RA, ABT39_00014831-RA, ABT39_00015765-RA, ABT39_00015765-RB, ABT39_00015765-RC, ABT39_00015765-RD, ABT39_00015890-RA, ABT39_00018304-RA, ABT39_00018615-RA, ABT39_00019909-RA, ABT39_00020421-RA, ABT39_00023716-RA, ABT39_00024664-RA, ABT39_00026198-RA, ABT39_00026825-RA, ABT39_00027090-RC, ABT39_00027366-RA, ABT39_00027688-RA, ABT39_00029654-RA, ABT39_00031861-RA, ABT39_00033959-RA, ABT39_00033988-RA, ABT39_00038698-RA, ABT39_00038874-RA, ABT39_00038874-RB, ABT39_00038874-RC, ABT39_00038874-RD, ABT39_00042005-RA, ABT39_00043909-RA, ABT39_00043909-RB, ABT39_00046722-RA, ABT39_00048272-RA, ABT39_00049442-RB, ABT39_00049442-RC, ABT39_00049585-RA, ABT39_00051783-RA, ABT39_00052010-RC, ABT39_00053248-RA, ABT39_00054850-RA, ABT39_00054850-RB, ABT39_00054850-RC, ABT39_00056573-RA, ABT39_00056685-RA, ABT39_00057724-RA, ABT39_00057724-RB, ABT39_00057724-RC, ABT39_00057724-RD, ABT39_00057724-RE, ABT39_00057741-RA, ABT39_00059937-RA, ABT39_00059937-RB, ABT39_00059937-RC, ABT39_00060060-RA, ABT39_00060060-RB, ABT39_00061452-RA, ABT39_00062978-RA, ABT39_00063188-RA, ABT39_00065587-RA, ABT39_00067832-RB, ABT39_00067832-RC, ABT39_00068495-RA, ABT39_00068894-RA, ABT39_00069241-RA, ABT39_00069626-RA, ABT39_00069801-RA, ABT39_00070402-RA, ABT39_00070726-RA, ABT39_00070966-RA, ABT39_00070966-RC, ABT39_00071307-RA, ABT39_00071307-RB, ABT39_00073931-RA, ABT39_00075122-RA, ABT39_00075184-RA, ABT39_00075343-RA, ABT39_00075865-RA, ABT39_00075865-RB, ABT39_00076364-RA, ABT39_00077660-RA, ABT39_00078029-RA, ABT39_00078029-RB, ABT39_00080049-RA, ABT39_00081460-RA, ABT39_00083674-RA, ABT39_00084225-RA, ABT39_00084354-RA, ABT39_00084774-RA, ABT39_00090730-RA, ABT39_00090772-RA, ABT39_00090857-RA, ABT39_00090857-RB, ABT39_00092196-RA, ABT39_00092344-RA, ABT39_00092548-RA, ABT39_00093059-RA, ABT39_00096022-RA, ABT39_00096138-RA, ABT39_00098186-RA, ABT39_00098316-RA, ABT39_00098316-RB, ABT39_00098985-RA, ABT39_00099548-RA, ABT39_00099987-RA, ABT39_00100652-RA, ABT39_00101077-RA, ABT39_00101885-RA, ABT39_00105403-RA, ABT39_00106008-RA, ABT39_00109661-RA, ABT39_00110269-RA, ABT39_00111475-RA, ABT39_00112271-RA, ABT39_00112674-RA, ABT39_00120027-RA, ABT39_00126505-RA
OG0000001	EFE08_00016923-RA, EFE08_00016923-RB	ABT39_00000735-RA, ABT39_00000735-RB, ABT39_00000736-RC, ABT39_00000736-RD, ABT39_00000737-RD, ABT39_00006539-RH, ABT39_00006617-RA, ABT39_00006687-RA, ABT39_00006687-RB, ABT39_00006687-RC, ABT39_00006687-RD, ABT39_00006687-RE, ABT39_00009275-RA, ABT39_00009275-RB, ABT39_00012577-RA, ABT39_00012577-RB, ABT39_00012577-RC, ABT39_00017687-RA, ABT39_00017687-RB, ABT39_00017687-RC, ABT39_00017687-RD, ABT39_00017687-RE, ABT39_00019811-RA, ABT39_00020319-RB, ABT39_00020319-RG, ABT39_00021358-RA, ABT39_00021358-RB, ABT39_00021358-RC, ABT39_00021358-RD, ABT39_00021403-RB, ABT39_00021403-RC, ABT39_00022129-RA, ABT39_00022129-RB, ABT39_00022129-RC, ABT39_00022129-RD, ABT39_00024623-RC, ABT39_00024936-RA, ABT39_00028372-RA, ABT39_00028372-RB, ABT39_00028372-RC, ABT39_00028372-RD, ABT39_00030704-RA, ABT39_00030704-RB, ABT39_00030704-RC, ABT39_00030704-RD, ABT39_00030704-RE, ABT39_00036372-RA, ABT39_00036372-RB, ABT39_00036372-RC, ABT39_00036372-RD, ABT39_00038869-RA, ABT39_00039979-RA, ABT39_00039997-RA, ABT39_00040622-RA, ABT39_00042338-RA, ABT39_00042338-RB, ABT39_00042338-RC, ABT39_00042338-RD, ABT39_00042338-RE, ABT39_00049877-RA, ABT39_00051310-RA, ABT39_00051310-RB, ABT39_00051310-RC, ABT39_00051310-RD, ABT39_00051310-RE, ABT39_00051310-RF, ABT39_00052026-RA, ABT39_00052026-RB, ABT39_00052026-RC, ABT39_00052582-RA, ABT39_00062033-RA, ABT39_00068940-RA, ABT39_00068940-RB, ABT39_00074795-RA, ABT39_00075331-RA, ABT39_00082160-RB, ABT39_00082665-RA, ABT39_00089778-RA, ABT39_00092927-RB, ABT39_00094245-RA, ABT39_00094245-RB, ABT39_00098517-RA, ABT39_00099500-RA, ABT39_00101919-RA, ABT39_00102753-RB, ABT39_00104030-RA, ABT39_00108999-RA, ABT39_00115568-RA
OG0000002	EFE08_00016341-RB, EFE08_00054910-RA, EFE08_00105328-RA	ABT39_00006411-RA, ABT39_00006411-RB, ABT39_00006411-RC, ABT39_00006411-RF, ABT39_00009624-RA, ABT39_00009624-RB, ABT39_00010964-RA, ABT39_00010964-RB, ABT39_00010964-RC, ABT39_00010964-RD, ABT39_00010964-RE, ABT39_00012932-RA, ABT39_00012932-RB, ABT39_00014614-RB, ABT39_00014614-RC, ABT39_00014614-RD, ABT39_00014614-RE, ABT39_00014614-RF, ABT39_00016626-RA, ABT39_00016626-RB, ABT39_00016626-RC, ABT39_00016626-RD, ABT39_00016626-RE, ABT39_00016627-RA, ABT39_00016627-RB, ABT39_00016627-RC, ABT39_00018913-RC, ABT39_00018913-RE, ABT39_00018913-RF, ABT39_00018913-RG, ABT39_00024841-RA, ABT39_00024841-RB, ABT39_00024841-RE, ABT39_00024841-RF, ABT39_00024841-RG, ABT39_00024841-RH, ABT39_00029252-RB, ABT39_00029252-RC, ABT39_00029252-RD, ABT39_00029252-RE, ABT39_00029252-RF, ABT39_00029252-RG, ABT39_00029294-RA, ABT39_00029294-RB, ABT39_00029294-RC, ABT39_00029294-RD, ABT39_00029294-RE, ABT39_00029566-RD, ABT39_00030671-RA, ABT39_00030671-RB, ABT39_00030671-RD, ABT39_00032629-RA, ABT39_00032629-RC, ABT39_00033636-RB, ABT39_00033636-RC, ABT39_00033636-RD, ABT39_00033636-RE, ABT39_00033636-RF, ABT39_00033636-RG, ABT39_00037475-RA, ABT39_00037475-RB, ABT39_00037475-RC, ABT39_00037475-RD, ABT39_00037475-RE, ABT39_00037475-RF, ABT39_00044768-RA, ABT39_00044768-RB, ABT39_00044768-RC, ABT39_00044768-RD, ABT39_00046880-RA, ABT39_00046880-RB, ABT39_00050771-RA, ABT39_00050771-RB, ABT39_00052560-RB, ABT39_00054769-RA, ABT39_00054769-RB, ABT39_00054769-RC, ABT39_00054769-RD, ABT39_00074753-RA, ABT39_00084656-RA, ABT39_00084656-RB
OG0000003	EFE08_00001073-RA, EFE08_00004311-RA, EFE08_00006956-RA, EFE08_00006956-RB, EFE08_00009345-RA, EFE08_00011745-RA, EFE08_00011746-RA, EFE08_00011747-RA, EFE08_00014250-RA, EFE08_00014557-RA, EFE08_00017638-RA, EFE08_00019377-RA, EFE08_00033506-RA, EFE08_00033530-RA, EFE08_00035766-RA, EFE08_00035998-RA, EFE08_00035999-RA, EFE08_00036345-RA, EFE08_00039475-RA, EFE08_00039477-RA, EFE08_00039897-RA, EFE08_00039898-RA, EFE08_00042743-RA, EFE08_00045393-RA, EFE08_00045738-RA, EFE08_00045740-RA, EFE08_00045740-RB, EFE08_00045741-RA, EFE08_00045742-RA, EFE08_00045915-RA, EFE08_00045916-RA, EFE08_00047704-RA, EFE08_00048219-RA, EFE08_00049419-RA, EFE08_00049929-RA, EFE08_00049930-RA, EFE08_00051488-RA, EFE08_00051489-RA, EFE08_00052182-RA, EFE08_00054030-RA, EFE08_00055927-RA, EFE08_00056864-RA, EFE08_00056900-RA, EFE08_00057770-RA, EFE08_00068872-RA, EFE08_00073470-RA, EFE08_00074838-RA, EFE08_00076425-RA, EFE08_00078641-RA, EFE08_00079537-RA, EFE08_00081467-RA, EFE08_00084421-RA, EFE08_00085405-RA, EFE08_00089816-RA, EFE08_00091727-RA, EFE08_00091880-RA, EFE08_00093946-RA, EFE08_00094894-RA, EFE08_00096232-RA, EFE08_00097379-RA, EFE08_00106108-RA, EFE08_00107486-RA, EFE08_00109710-RA, EFE08_00110007-RA, EFE08_00110852-RA, EFE08_00111655-RA, EFE08_00112213-RA, EFE08_00112590-RA, EFE08_00112638-RA, EFE08_00112982-RA, EFE08_00113327-RA, EFE08_00113614-RA, EFE08_00114399-RA, EFE08_00114711-RA, EFE08_00115312-RA, EFE08_00115601-RA	
OG0000004	EFE08_00001866-RA, EFE08_00006197-RA, EFE08_00006198-RA, EFE08_00006199-RA, EFE08_00012980-RA, EFE08_00014578-RA, EFE08_00015455-RA, EFE08_00017551-RA, EFE08_00017554-RA, EFE08_00018494-RA, EFE08_00020635-RA, EFE08_00025671-RA, EFE08_00025671-RB, EFE08_00025671-RC, EFE08_00025671-RD, EFE08_00029015-RA, EFE08_00035006-RA, EFE08_00036037-RA, EFE08_00036124-RA, EFE08_00036675-RA, EFE08_00037909-RA, EFE08_00042565-RA, EFE08_00047511-RA, EFE08_00047512-RA, EFE08_00047513-RA, EFE08_00048272-RA, EFE08_00052579-RA, EFE08_00056327-RA, EFE08_00061625-RA, EFE08_00063061-RA, EFE08_00063600-RA, EFE08_00065600-RA, EFE08_00067625-RA, EFE08_00073044-RA, EFE08_00075770-RA, EFE08_00076976-RA, EFE08_00076986-RA, EFE08_00077275-RA, EFE08_00077543-RA, EFE08_00082588-RA, EFE08_00085601-RA, EFE08_00086395-RA, EFE08_00086396-RA, EFE08_00086773-RA, EFE08_00088618-RA, EFE08_00095714-RA, EFE08_00097288-RA, EFE08_00100120-RA, EFE08_00102524-RA, EFE08_00110642-RA, EFE08_00114349-RA, EFE08_00114577-RA, EFE08_00115637-RA	
OG0000005	EFE08_00002291-RB, EFE08_00012586-RA, EFE08_00020451-RA, EFE08_00020451-RB, EFE08_00020451-RD, EFE08_00020634-RA, EFE08_00020634-RB, EFE08_00020634-RC, EFE08_00020819-RA, EFE08_00025679-RB, EFE08_00025679-RC, EFE08_00027000-RA, EFE08_00027000-RB, EFE08_00027454-RA, EFE08_00027454-RB, EFE08_00028693-RA, EFE08_00034184-RA, EFE08_00034184-RD, EFE08_00037710-RB, EFE08_00037710-RC, EFE08_00037710-RD, EFE08_00040474-RA, EFE08_00044216-RA, EFE08_00044216-RB, EFE08_00044216-RC, EFE08_00050847-RC, EFE08_00051715-RB, EFE08_00056165-RA, EFE08_00056165-RB, EFE08_00056165-RC, EFE08_00058238-RA, EFE08_00058238-RB, EFE08_00065661-RA, EFE08_00065661-RC, EFE08_00065661-RD, EFE08_00066327-RB, EFE08_00066327-RC, EFE08_00068033-RA, EFE08_00068033-RC, EFE08_00074032-RB, EFE08_00080288-RA, EFE08_00091099-RA, EFE08_00096466-RA, EFE08_00115408-RA	ABT39_00016487-RA, ABT39_00059982-RA, ABT39_00093644-RA
OG0000006	EFE08_00006208-RA, EFE08_00007153-RA, EFE08_00007156-RA, EFE08_00008331-RA, EFE08_00011034-RA, EFE08_00014320-RA, EFE08_00017416-RA, EFE08_00019062-RA, EFE08_00019684-RA, EFE08_00024480-RA, EFE08_00030115-RA, EFE08_00033251-RA, EFE08_00036104-RA, EFE08_00036170-RA, EFE08_00037545-RA, EFE08_00037549-RA, EFE08_00046170-RA, EFE08_00047255-RA, EFE08_00049748-RA, EFE08_00053275-RA, EFE08_00053555-RA, EFE08_00059233-RA, EFE08_00065168-RA, EFE08_00068159-RA, EFE08_00068472-RA, EFE08_00070013-RA, EFE08_00074297-RA, EFE08_00081395-RA, EFE08_00081468-RA, EFE08_00081870-RA, EFE08_00081871-RA, EFE08_00092163-RA, EFE08_00092164-RA, EFE08_00092911-RA, EFE08_00098713-RA, EFE08_00101230-RA, EFE08_00109713-RA, EFE08_00110247-RA, EFE08_00112066-RA, EFE08_00113165-RA, EFE08_00113320-RA, EFE08_00113429-RA, EFE08_00113719-RA, EFE08_00113887-RA, EFE08_00115579-RA	
OG0000007	EFE08_00000801-RA, EFE08_00000803-RB, EFE08_00000803-RC, EFE08_00000803-RD, EFE08_00000804-RA, EFE08_00000804-RB, EFE08_00000804-RC, EFE08_00000804-RD, EFE08_00000804-RE, EFE08_00000804-RF, EFE08_00000804-RG, EFE08_00000805-RA, EFE08_00000805-RB, EFE08_00000805-RC, EFE08_00000805-RD, EFE08_00000806-RA, EFE08_00000806-RB, EFE08_00000806-RC, EFE08_00000806-RD, EFE08_00000806-RE, EFE08_00000806-RF, EFE08_00000806-RG, EFE08_00000807-RA, EFE08_00000807-RB, EFE08_00000807-RC, EFE08_00000809-RA, EFE08_00000809-RB, EFE08_00000809-RC, EFE08_00000809-RE, EFE08_00000811-RA, EFE08_00000811-RB, EFE08_00000811-RC, EFE08_00000811-RD, EFE08_00030888-RA, EFE08_00030890-RA, EFE08_00030890-RB, EFE08_00030890-RC, EFE08_00030890-RD, EFE08_00049160-RA, EFE08_00049160-RB, EFE08_00049160-RC, EFE08_00049160-RD, EFE08_00074192-RA, EFE08_00074192-RB, EFE08_00074192-RC	
OG0000008	EFE08_00000579-RA, EFE08_00000579-RB, EFE08_00004048-RB, EFE08_00004873-RE, EFE08_00010638-RA, EFE08_00010638-RB, EFE08_00010638-RC, EFE08_00010638-RD, EFE08_00010638-RE, EFE08_00013153-RA, EFE08_00015825-RA, EFE08_00015825-RB, EFE08_00015825-RC, EFE08_00015910-RD, EFE08_00021354-RA, EFE08_00021354-RD, EFE08_00021354-RE, EFE08_00021354-RF, EFE08_00026560-RA, EFE08_00026560-RB, EFE08_00026560-RC, EFE08_00026560-RE, EFE08_00030741-RA, EFE08_00030741-RE, EFE08_00033544-RA, EFE08_00033544-RB, EFE08_00033544-RC, EFE08_00036951-RB, EFE08_00036951-RC, EFE08_00036951-RD, EFE08_00036951-RF, EFE08_00036951-RG, EFE08_00039642-RA, EFE08_00039642-RB, EFE08_00045781-RA, EFE08_00047611-RA, EFE08_00051212-RA, EFE08_00051212-RB, EFE08_00051212-RC, EFE08_00056347-RB, EFE08_00069243-RA	ABT39_00006534-RI
