Orthogroup	Ficus_hirta-Rosales-Moraceae-Ficus.prot	Ficus_hispida-Rosales-Moraceae-Ficus.prot	Ficus_microcarpa-Rosales-Moraceae-Ficus.prot	Ficus_sp-Rosales-Moraceae-Ficus.prot
OG0000000	Fhirta000078.t01, Fhirta000337.t01, Fhirta000399.t01, Fhirta000409.t01, Fhirta000440.t01, Fhirta000452.t01, Fhirta000458.t01, Fhirta000548.t01, Fhirta000908.t01, Fhirta000911.t01, Fhirta000913.t01, Fhirta000914.t01, Fhirta000915.t01, Fhirta000925.t01, Fhirta000934.t01, Fhirta000999.t01, Fhirta001013.t01, Fhirta001015.t01, Fhirta001019.t01, Fhirta001024.t01, Fhirta001028.t01, Fhirta001060.t01, Fhirta001109.t01, Fhirta001114.t01, Fhirta001116.t01, Fhirta001125.t01, Fhirta001127.t01, Fhirta001135.t01, Fhirta001138.t01, Fhirta001140.t01, Fhirta001142.t01, Fhirta001143.t01, Fhirta001145.t01, Fhirta001149.t01, Fhirta001154.t01, Fhirta001156.t01, Fhirta001157.t01, Fhirta001162.t01, Fhirta001163.t01, Fhirta001164.t01, Fhirta001170.t01, Fhirta001171.t01, Fhirta001183.t01, Fhirta001184.t01, Fhirta001188.t01, Fhirta001191.t01, Fhirta001192.t01, Fhirta001193.t01, Fhirta001196.t01, Fhirta001197.t01, Fhirta001198.t01, Fhirta001199.t01, Fhirta001237.t01, Fhirta001238.t01, Fhirta001240.t01, Fhirta001241.t01, Fhirta001244.t01, Fhirta001245.t01, Fhirta001246.t02, Fhirta001247.t01, Fhirta001250.t01, Fhirta001251.t01, Fhirta001253.t01, Fhirta001256.t01, Fhirta001260.t01, Fhirta001266.t01, Fhirta001272.t01, Fhirta001274.t01, Fhirta001275.t01, Fhirta001297.t01, Fhirta001309.t01, Fhirta001318.t01, Fhirta001328.t01, Fhirta001333.t01, Fhirta001335.t01, Fhirta001358.t01, Fhirta001359.t01, Fhirta001360.t01, Fhirta001361.t01, Fhirta001366.t01, Fhirta001367.t01, Fhirta001368.t01, Fhirta001369.t01, Fhirta001371.t01, Fhirta001445.t01, Fhirta001446.t01, Fhirta001447.t01, Fhirta001453.t01, Fhirta001460.t01, Fhirta001461.t01, Fhirta001463.t01, Fhirta001465.t01, Fhirta001469.t01, Fhirta001472.t01, Fhirta001478.t01, Fhirta001482.t01, Fhirta001507.t01, Fhirta001570.t01, Fhirta001578.t01, Fhirta001579.t01, Fhirta001585.t01, Fhirta001593.t01, Fhirta001605.t01, Fhirta001611.t01, Fhirta001614.t01, Fhirta001615.t01, Fhirta001617.t01, Fhirta001618.t01, Fhirta001623.t01, Fhirta001624.t01, Fhirta001625.t01, Fhirta001626.t01, Fhirta001627.t01, Fhirta001640.t01, Fhirta001641.t01, Fhirta001642.t01, Fhirta001643.t01, Fhirta001648.t01, Fhirta001660.t01, Fhirta001661.t01, Fhirta001669.t01, Fhirta001670.t01, Fhirta001712.t01, Fhirta001749.t01, Fhirta001750.t01, Fhirta001751.t01, Fhirta001757.t01, Fhirta001758.t01, Fhirta001759.t01, Fhirta001767.t01, Fhirta001772.t01, Fhirta001773.t01, Fhirta001774.t01, Fhirta001810.t01, Fhirta001850.t01, Fhirta001859.t01, Fhirta001860.t01, Fhirta001862.t01, Fhirta001863.t01, Fhirta001958.t01, Fhirta001962.t01, Fhirta001964.t01, Fhirta001969.t01, Fhirta001974.t01, Fhirta001999.t01, Fhirta002073.t01, Fhirta002074.t01, Fhirta002079.t01, Fhirta002338.t01, Fhirta002471.t01, Fhirta002490.t01, Fhirta002496.t01, Fhirta002660.t06, Fhirta002725.t01, Fhirta002743.t01, Fhirta002793.t01, Fhirta002799.t01, Fhirta002801.t01, Fhirta002810.t01, Fhirta002815.t01, Fhirta002816.t01, Fhirta002817.t01, Fhirta002818.t01, Fhirta002821.t01, Fhirta002822.t01, Fhirta002837.t01, Fhirta002845.t01, Fhirta002849.t01, Fhirta002878.t01, Fhirta002905.t01, Fhirta002916.t01, Fhirta002946.t01, Fhirta006521.t01, Fhirta006531.t01, Fhirta006819.t01, Fhirta006820.t01, Fhirta006821.t01, Fhirta006831.t01, Fhirta007246.t01, Fhirta007262.t01, Fhirta007318.t02, Fhirta007402.t01, Fhirta007493.t01, Fhirta010301.t01, Fhirta010327.t01, Fhirta010333.t01, Fhirta010360.t01, Fhirta010362.t01, Fhirta010365.t01, Fhirta010709.t01, Fhirta010720.t01, Fhirta010881.t01, Fhirta011005.t01, Fhirta011050.t01, Fhirta011384.t01, Fhirta011441.t01, Fhirta011470.t01, Fhirta011471.t01, Fhirta011491.t01, Fhirta011601.t01, Fhirta011603.t01, Fhirta011753.t02, Fhirta011807.t01, Fhirta011808.t01, Fhirta014794.t01, Fhirta015698.t01, Fhirta015897.t01, Fhirta015903.t01, Fhirta015904.t01, Fhirta016958.t01, Fhirta017373.t01, Fhirta018137.t01, Fhirta018165.t01, Fhirta018230.t01, Fhirta018244.t01, Fhirta018245.t01, Fhirta018354.t01, Fhirta018471.t01, Fhirta018491.t01, Fhirta018517.t01, Fhirta018559.t02, Fhirta018588.t01, Fhirta018659.t01, Fhirta018741.t01, Fhirta018743.t04, Fhirta018993.t01, Fhirta019038.t01, Fhirta021482.t03, Fhirta021561.t01, Fhirta021594.t01, Fhirta021612.t01, Fhirta021629.t01, Fhirta022045.t01, Fhirta022157.t01, Fhirta022184.t01, Fhirta022207.t01, Fhirta022208.t01, Fhirta022211.t01, Fhirta022216.t01, Fhirta022221.t01, Fhirta022242.t01, Fhirta022355.t01, Fhirta022764.t01, Fhirta025228.t01, Fhirta025355.t01, Fhirta025357.t01, Fhirta025369.t01, Fhirta025411.t01, Fhirta025469.t01, Fhirta025472.t01, Fhirta025551.t01, Fhirta025801.t01, Fhirta025802.t01, Fhirta025827.t01, Fhirta025906.t01, Fhirta025938.t01, Fhirta025941.t01, Fhirta025946.t01, Fhirta025956.t01, Fhirta025963.t01, Fhirta025975.t01, Fhirta025978.t01, Fhirta025979.t01, Fhirta025987.t01, Fhirta026036.t01, Fhirta026039.t01, Fhirta026046.t01, Fhirta026054.t01, Fhirta026121.t01, Fhirta026148.t01, Fhirta026172.t01, Fhirta026236.t01, Fhirta026243.t01, Fhirta026244.t01, Fhirta026269.t01, Fhirta026339.t01, Fhirta026341.t01, Fhirta026343.t01, Fhirta026482.t01, Fhirta026486.t01, Fhirta026585.t01, Fhirta026818.t01, Fhirta026819.t01, Fhirta026820.t01, Fhirta027745.t01, Fhirta027746.t01, Fhirta027749.t01, Fhirta027750.t01, Fhirta027751.t01, Fhirta027758.t01, Fhirta027767.t01, Fhirta027771.t01, Fhirta027776.t01, Fhirta027777.t01, Fhirta027778.t01, Fhirta027779.t01, Fhirta027791.t01, Fhirta027796.t01, Fhirta027802.t01, Fhirta027804.t01, Fhirta027813.t01, Fhirta027818.t01, Fhirta027821.t01, Fhirta027830.t01, Fhirta027831.t01, Fhirta027832.t01, Fhirta027833.t01, Fhirta027834.t01, Fhirta027838.t01, Fhirta027843.t01, Fhirta027858.t01, Fhirta027859.t01, Fhirta027861.t01, Fhirta027867.t01, Fhirta027869.t01, Fhirta027875.t01, Fhirta027878.t01, Fhirta027956.t01, Fhirta028601.t01, Fhirta028602.t01, Fhirta028603.t01, Fhirta028605.t01	GWHPALOG002622, GWHPALOG012354	GWHPABKV002702.1, GWHPABKV003260.1, GWHPABKV024784.1	GWHPDONL008596, GWHPDONL008860, GWHPDONL011849, GWHPDONL013397, GWHPDONL013994, GWHPDONL014199
OG0000001	Fhirta001261.t01, Fhirta001269.t01, Fhirta001270.t01, Fhirta018489.t01, Fhirta018490.t01, Fhirta027890.t01, Fhirta027891.t01, Fhirta027892.t01, Fhirta027893.t01, Fhirta027894.t01, Fhirta028175.t01, Fhirta028176.t01, Fhirta028178.t01, Fhirta028179.t01, Fhirta028180.t01, Fhirta028181.t01, Fhirta028182.t01, Fhirta028183.t01, Fhirta028185.t01, Fhirta028186.t01, Fhirta028187.t01, Fhirta028188.t01, Fhirta028189.t01, Fhirta028191.t01, Fhirta028192.t01, Fhirta028193.t01, Fhirta028194.t01, Fhirta028195.t01, Fhirta028196.t01, Fhirta028197.t01, Fhirta028198.t01, Fhirta028199.t01, Fhirta028200.t01, Fhirta028201.t01, Fhirta028202.t01, Fhirta028203.t01, Fhirta028204.t01, Fhirta028205.t01, Fhirta028206.t01, Fhirta028207.t01, Fhirta028209.t01, Fhirta028210.t01, Fhirta028212.t01, Fhirta028214.t01, Fhirta028216.t01, Fhirta028217.t01, Fhirta028218.t01, Fhirta028220.t01, Fhirta028221.t01, Fhirta028222.t01, Fhirta028223.t01, Fhirta028224.t01, Fhirta028225.t01, Fhirta028226.t01, Fhirta028227.t01, Fhirta028229.t01, Fhirta028230.t01, Fhirta028231.t01, Fhirta028232.t01, Fhirta028233.t01, Fhirta028234.t01, Fhirta028235.t01, Fhirta028236.t01, Fhirta028237.t01, Fhirta028238.t01, Fhirta028239.t01, Fhirta028240.t01, Fhirta028241.t01, Fhirta028242.t01, Fhirta028243.t01, Fhirta028244.t01, Fhirta028245.t01, Fhirta028246.t01, Fhirta028247.t01, Fhirta028248.t01, Fhirta028249.t01, Fhirta028250.t01, Fhirta028251.t01, Fhirta028252.t01, Fhirta028253.t01, Fhirta028254.t01, Fhirta028255.t01, Fhirta028256.t01, Fhirta028257.t01, Fhirta028258.t01, Fhirta028260.t01, Fhirta028261.t01, Fhirta028262.t01, Fhirta028263.t01, Fhirta028264.t01, Fhirta028265.t01, Fhirta028266.t01, Fhirta028267.t01, Fhirta028268.t01, Fhirta028269.t01, Fhirta028270.t01, Fhirta028271.t01, Fhirta028272.t01, Fhirta028273.t01, Fhirta028274.t01, Fhirta028275.t01, Fhirta028276.t01, Fhirta028277.t01, Fhirta028278.t01, Fhirta028279.t01, Fhirta028280.t01, Fhirta028281.t01, Fhirta028282.t01, Fhirta028283.t01, Fhirta028284.t01, Fhirta028285.t01, Fhirta028286.t01, Fhirta028287.t01, Fhirta028288.t01, Fhirta028289.t01, Fhirta028290.t01, Fhirta028291.t01, Fhirta028292.t01, Fhirta028293.t01, Fhirta028294.t01, Fhirta028295.t01, Fhirta028296.t01, Fhirta028298.t01, Fhirta028299.t01, Fhirta028300.t01, Fhirta028301.t01, Fhirta028302.t01, Fhirta028303.t01, Fhirta028304.t01, Fhirta028305.t01, Fhirta028306.t01, Fhirta028307.t01, Fhirta028308.t01, Fhirta028309.t01, Fhirta028310.t01, Fhirta028311.t01, Fhirta028312.t01, Fhirta028313.t01, Fhirta028317.t01, Fhirta028318.t01, Fhirta028319.t01, Fhirta028320.t01, Fhirta028322.t01, Fhirta028323.t01, Fhirta028324.t01, Fhirta028325.t01, Fhirta028326.t01, Fhirta028327.t01, Fhirta028328.t01, Fhirta028329.t01, Fhirta028330.t01, Fhirta028332.t01, Fhirta028333.t01, Fhirta028334.t01, Fhirta028335.t01, Fhirta028336.t01, Fhirta028337.t01, Fhirta028339.t01, Fhirta028340.t01, Fhirta028341.t01, Fhirta028342.t01, Fhirta028344.t01, Fhirta028345.t01, Fhirta028346.t01, Fhirta028347.t01, Fhirta028348.t01, Fhirta028349.t01, Fhirta028351.t01, Fhirta028353.t01, Fhirta028354.t01, Fhirta028355.t01, Fhirta028356.t01, Fhirta028357.t01, Fhirta028358.t01, Fhirta028359.t01, Fhirta028360.t01, Fhirta028361.t01, Fhirta028362.t01, Fhirta028363.t01, Fhirta028365.t01, Fhirta028366.t01, Fhirta028367.t01, Fhirta028368.t01, Fhirta028369.t01, Fhirta028370.t01, Fhirta028371.t01, Fhirta028372.t01, Fhirta028373.t01, Fhirta028374.t01, Fhirta028375.t01, Fhirta028377.t01, Fhirta028378.t01, Fhirta028379.t01, Fhirta028380.t01, Fhirta028381.t01, Fhirta028382.t01, Fhirta028383.t01, Fhirta028384.t01, Fhirta028385.t01, Fhirta028386.t01, Fhirta028387.t01, Fhirta028388.t01, Fhirta028389.t01, Fhirta028390.t01, Fhirta028392.t01, Fhirta028393.t01, Fhirta028396.t01, Fhirta028398.t01, Fhirta028399.t01, Fhirta028400.t01, Fhirta028401.t01, Fhirta028402.t01, Fhirta028408.t01, Fhirta028409.t01, Fhirta028414.t01, Fhirta028415.t01, Fhirta028416.t01, Fhirta028417.t01, Fhirta028418.t01, Fhirta028421.t01, Fhirta028422.t01, Fhirta028423.t01, Fhirta028424.t01, Fhirta028425.t01, Fhirta028426.t01, Fhirta028427.t01, Fhirta028428.t01, Fhirta028429.t01, Fhirta028431.t01, Fhirta028432.t01, Fhirta028433.t01, Fhirta028434.t01, Fhirta028435.t01, Fhirta028606.t01, Fhirta028607.t01, Fhirta028608.t01, Fhirta028609.t01, Fhirta028610.t01, Fhirta028611.t01, Fhirta028612.t01, Fhirta028613.t01, Fhirta028614.t01, Fhirta028615.t01, Fhirta028616.t01, Fhirta028617.t01, Fhirta028618.t01, Fhirta028619.t01, Fhirta028620.t01, Fhirta028621.t01, Fhirta028622.t01, Fhirta028623.t01, Fhirta028624.t01, Fhirta028625.t01	Null	Null	
OG0000002	Fhirta000077.t01, Fhirta000317.t01, Fhirta000383.t01, Fhirta000431.t01, Fhirta000441.t01, Fhirta000462.t01, Fhirta000463.t01, Fhirta000549.t01, Fhirta000659.t01, Fhirta000660.t01, Fhirta000670.t01, Fhirta000864.t01, Fhirta000972.t01, Fhirta001017.t01, Fhirta001025.t01, Fhirta001030.t01, Fhirta001049.t01, Fhirta001052.t01, Fhirta001055.t01, Fhirta001115.t01, Fhirta001139.t01, Fhirta001148.t01, Fhirta001158.t01, Fhirta001239.t01, Fhirta001316.t01, Fhirta001454.t01, Fhirta001464.t01, Fhirta001477.t01, Fhirta001537.t01, Fhirta001588.t01, Fhirta001592.t01, Fhirta001616.t01, Fhirta001622.t01, Fhirta001654.t01, Fhirta001662.t01, Fhirta001680.t01, Fhirta001681.t01, Fhirta001738.t01, Fhirta001743.t01, Fhirta001763.t01, Fhirta001766.t01, Fhirta001858.t01, Fhirta001912.t01, Fhirta001961.t01, Fhirta001998.t01, Fhirta002009.t01, Fhirta002010.t01, Fhirta002011.t01, Fhirta002020.t01, Fhirta002071.t01, Fhirta002076.t01, Fhirta002077.t01, Fhirta002330.t01, Fhirta002339.t01, Fhirta002497.t01, Fhirta002587.t01, Fhirta002588.t01, Fhirta002652.t01, Fhirta002813.t01, Fhirta002819.t01, Fhirta002888.t01, Fhirta003093.t01, Fhirta003691.t01, Fhirta003692.t01, Fhirta006328.t01, Fhirta006604.t01, Fhirta006816.t01, Fhirta007248.t01, Fhirta007255.t01, Fhirta007261.t01, Fhirta007748.t01, Fhirta007758.t01, Fhirta008015.t01, Fhirta010290.t01, Fhirta010302.t01, Fhirta010323.t01, Fhirta010331.t01, Fhirta010353.t01, Fhirta010359.t01, Fhirta010361.t01, Fhirta010364.t01, Fhirta010414.t01, Fhirta010682.t01, Fhirta010689.t01, Fhirta010712.t01, Fhirta010816.t01, Fhirta010817.t01, Fhirta010818.t01, Fhirta010999.t01, Fhirta011001.t01, Fhirta011035.t01, Fhirta011038.t01, Fhirta011095.t01, Fhirta011171.t01, Fhirta011224.t01, Fhirta011306.t01, Fhirta011361.t01, Fhirta011754.t01, Fhirta011996.t01, Fhirta018099.t01, Fhirta018304.t01, Fhirta018455.t01, Fhirta018740.t01, Fhirta018744.t01, Fhirta018830.t01, Fhirta019090.t01, Fhirta019450.t01, Fhirta021150.t01, Fhirta021238.t01, Fhirta021338.t01, Fhirta021422.t01, Fhirta021536.t01, Fhirta021613.t01, Fhirta021617.t01, Fhirta022117.t01, Fhirta025798.t01, Fhirta025799.t01, Fhirta025800.t01, Fhirta025806.t01, Fhirta025833.t01, Fhirta025897.t01, Fhirta025921.t01, Fhirta025939.t01, Fhirta025948.t01, Fhirta025994.t01, Fhirta026040.t01, Fhirta026042.t01, Fhirta026068.t01, Fhirta026069.t01, Fhirta026070.t01, Fhirta026083.t01, Fhirta026163.t01, Fhirta026242.t01, Fhirta026302.t01, Fhirta026340.t01, Fhirta026344.t01, Fhirta026378.t01, Fhirta026415.t01, Fhirta026448.t01, Fhirta026554.t01, Fhirta026555.t01, Fhirta026583.t01, Fhirta026584.t01, Fhirta026586.t01, Fhirta026658.t01, Fhirta026668.t01, Fhirta026707.t01, Fhirta027041.t01, Fhirta027432.t01, Fhirta027748.t01, Fhirta027752.t01, Fhirta027759.t01, Fhirta027781.t01, Fhirta027820.t01, Fhirta027844.t01, Fhirta027855.t01, Fhirta027856.t01, Fhirta027857.t01, Fhirta027866.t01, Fhirta027880.t01, Fhirta028436.t01, Fhirta028437.t01, Fhirta028604.t01	GWHPALOG002773, GWHPALOG022289	Null	
OG0000003	Fhirta000408.t01, Fhirta000457.t01, Fhirta000508.t01, Fhirta000512.t01, Fhirta000550.t01, Fhirta000662.t01, Fhirta000725.t01, Fhirta000857.t01, Fhirta000880.t01, Fhirta000917.t01, Fhirta000924.t01, Fhirta000971.t01, Fhirta001051.t01, Fhirta001121.t01, Fhirta001126.t01, Fhirta001136.t01, Fhirta001137.t01, Fhirta001236.t01, Fhirta001293.t01, Fhirta001303.t01, Fhirta001304.t01, Fhirta001308.t01, Fhirta001329.t01, Fhirta001334.t01, Fhirta001416.t01, Fhirta001459.t01, Fhirta001501.t01, Fhirta001504.t01, Fhirta001596.t01, Fhirta001606.t01, Fhirta001608.t01, Fhirta001613.t01, Fhirta001644.t01, Fhirta001645.t01, Fhirta001646.t01, Fhirta001647.t01, Fhirta001649.t01, Fhirta001692.t01, Fhirta001713.t01, Fhirta001769.t01, Fhirta001778.t01, Fhirta001809.t01, Fhirta001849.t01, Fhirta001952.t01, Fhirta001955.t01, Fhirta001963.t01, Fhirta001971.t01, Fhirta001996.t01, Fhirta001997.t01, Fhirta002006.t01, Fhirta002018.t01, Fhirta002068.t01, Fhirta002072.t01, Fhirta002321.t01, Fhirta002331.t01, Fhirta002495.t01, Fhirta002702.t01, Fhirta002723.t01, Fhirta002805.t01, Fhirta002809.t01, Fhirta002874.t01, Fhirta002877.t01, Fhirta002975.t01, Fhirta006329.t01, Fhirta006817.t01, Fhirta007077.t01, Fhirta007251.t01, Fhirta007253.t01, Fhirta007256.t01, Fhirta007759.t01, Fhirta008021.t01, Fhirta010322.t01, Fhirta010326.t01, Fhirta010631.t01, Fhirta010690.t01, Fhirta011002.t01, Fhirta011003.t01, Fhirta011004.t01, Fhirta011036.t01, Fhirta011039.t01, Fhirta011222.t01, Fhirta011490.t01, Fhirta011600.t01, Fhirta011809.t01, Fhirta018454.t01, Fhirta018592.t01, Fhirta021460.t01, Fhirta021461.t01, Fhirta021488.t01, Fhirta021490.t01, Fhirta022116.t01, Fhirta025230.t01, Fhirta025333.t01, Fhirta025940.t01, Fhirta025944.t01, Fhirta025957.t01, Fhirta026129.t01, Fhirta026322.t01, Fhirta026342.t01, Fhirta026441.t01, Fhirta026447.t01, Fhirta026647.t01, Fhirta026657.t01, Fhirta026705.t01, Fhirta026821.t01, Fhirta027747.t01, Fhirta027769.t01, Fhirta027829.t01, Fhirta027835.t01, Fhirta027841.t01, Fhirta027842.t01, Fhirta027850.t01, Fhirta027883.t01	Null	Null	
OG0000004	Fhirta000474.t01, Fhirta000896.t01, Fhirta000902.t01, Fhirta001129.t01, Fhirta001130.t01, Fhirta001200.t02, Fhirta001235.t01, Fhirta001386.t01, Fhirta001395.t01, Fhirta001819.t01, Fhirta001890.t03, Fhirta002755.t01, Fhirta002771.t05, Fhirta003043.t02, Fhirta003063.t01, Fhirta004811.t01, Fhirta005631.t01, Fhirta006077.t01, Fhirta006324.t01, Fhirta006368.t01, Fhirta006417.t01, Fhirta006455.t01, Fhirta006613.t01, Fhirta007032.t01, Fhirta007303.t01, Fhirta007572.t01, Fhirta007574.t01, Fhirta007654.t01, Fhirta007655.t01, Fhirta007674.t01, Fhirta008846.t01, Fhirta009441.t01, Fhirta010986.t01, Fhirta011159.t01, Fhirta011325.t01, Fhirta011510.t01, Fhirta011673.t01, Fhirta013764.t01, Fhirta014944.t02, Fhirta015042.t01, Fhirta015325.t01, Fhirta016053.t01, Fhirta016488.t01, Fhirta016586.t01, Fhirta017676.t01, Fhirta017868.t01, Fhirta017869.t01, Fhirta017978.t01, Fhirta017979.t01, Fhirta018029.t02, Fhirta018044.t01, Fhirta018424.t01, Fhirta018449.t01, Fhirta018529.t01, Fhirta018575.t01, Fhirta018590.t02, Fhirta018594.t01, Fhirta018785.t01, Fhirta018786.t01, Fhirta019040.t01, Fhirta019278.t01, Fhirta021465.t02, Fhirta021502.t01, Fhirta021695.t01, Fhirta021768.t01, Fhirta021975.t02, Fhirta022097.t01, Fhirta022114.t01, Fhirta022235.t01, Fhirta022307.t01, Fhirta022308.t01, Fhirta022345.t02, Fhirta022364.t01, Fhirta022397.t01, Fhirta022420.t01, Fhirta022636.t01, Fhirta023908.t01, Fhirta025354.t01, Fhirta025474.t01, Fhirta025774.t01, Fhirta025790.t01, Fhirta025858.t01, Fhirta025873.t01, Fhirta025923.t01, Fhirta025933.t01, Fhirta026187.t01, Fhirta026255.t01, Fhirta026762.t01, Fhirta026768.t01, Fhirta027792.t01	GWHPALOG019697	Null	
OG0000005	Fhirta000748.t01, Fhirta000778.t01, Fhirta000849.t01, Fhirta000989.t01, Fhirta001027.t01, Fhirta001141.t01, Fhirta001146.t01, Fhirta001172.t01, Fhirta001194.t01, Fhirta001195.t01, Fhirta001276.t01, Fhirta001279.t01, Fhirta001280.t01, Fhirta001281.t01, Fhirta001313.t01, Fhirta001315.t01, Fhirta001319.t01, Fhirta001444.t01, Fhirta001467.t01, Fhirta001468.t01, Fhirta001560.t01, Fhirta001574.t01, Fhirta001580.t01, Fhirta001583.t01, Fhirta001589.t01, Fhirta001591.t01, Fhirta001812.t01, Fhirta001875.t01, Fhirta002894.t01, Fhirta006744.t01, Fhirta007201.t01, Fhirta010320.t01, Fhirta010918.t01, Fhirta010924.t01, Fhirta010925.t01, Fhirta010926.t01, Fhirta010994.t01, Fhirta011254.t01, Fhirta014519.t01, Fhirta015312.t01, Fhirta015778.t01, Fhirta015791.t01, Fhirta017845.t01, Fhirta017846.t01, Fhirta018355.t01, Fhirta021851.t01, Fhirta022218.t01, Fhirta022219.t01, Fhirta023768.t01, Fhirta025886.t01, Fhirta025898.t01, Fhirta025900.t01, Fhirta025929.t01, Fhirta025930.t01, Fhirta025951.t01, Fhirta025954.t01, Fhirta025955.t01, Fhirta025964.t01, Fhirta025965.t01, Fhirta025985.t01, Fhirta026001.t01, Fhirta026003.t01, Fhirta026004.t01, Fhirta026047.t01, Fhirta026052.t01, Fhirta026058.t01, Fhirta026310.t01, Fhirta026488.t01, Fhirta027753.t01, Fhirta027757.t01, Fhirta027761.t01, Fhirta027762.t01, Fhirta027768.t01, Fhirta027770.t01, Fhirta027793.t01, Fhirta027797.t01, Fhirta027806.t01, Fhirta027849.t01, Fhirta027860.t01, Fhirta027873.t01	GWHPALOG024723	GWHPABKV026337.1	
OG0000006	Fhirta000735.t01, Fhirta000838.t01, Fhirta002754.t01, Fhirta004348.t01, Fhirta006282.t01, Fhirta006285.t01, Fhirta006287.t01, Fhirta006393.t01, Fhirta007054.t01, Fhirta007454.t02, Fhirta007463.t03, Fhirta007464.t01, Fhirta007466.t01, Fhirta007467.t01, Fhirta009409.t01, Fhirta010911.t01, Fhirta010912.t01, Fhirta010923.t01, Fhirta011178.t01, Fhirta011179.t01, Fhirta011187.t01, Fhirta011193.t01, Fhirta011194.t01, Fhirta011195.t01, Fhirta011196.t01, Fhirta011197.t01, Fhirta013065.t01, Fhirta014929.t01, Fhirta014930.t01, Fhirta015435.t01, Fhirta015495.t01, Fhirta018345.t01, Fhirta018369.t01, Fhirta018370.t01, Fhirta018390.t01, Fhirta018838.t01, Fhirta020046.t01, Fhirta021737.t01, Fhirta021738.t01, Fhirta021846.t01, Fhirta022065.t01, Fhirta022066.t01, Fhirta022067.t01, Fhirta022070.t01, Fhirta022078.t01, Fhirta022090.t01, Fhirta025423.t01, Fhirta025889.t01, Fhirta025966.t01, Fhirta025967.t01, Fhirta025969.t01, Fhirta026088.t01, Fhirta027800.t01, Fhirta027803.t01, Fhirta027807.t01, Fhirta027809.t01, Fhirta027810.t01, Fhirta027811.t01, Fhirta027812.t01, Fhirta027815.t01, Fhirta027816.t01, Fhirta027819.t01, Fhirta027822.t01, Fhirta027823.t01, Fhirta027824.t01, Fhirta027825.t01, Fhirta027826.t01, Fhirta027827.t01, Fhirta027854.t01, Fhirta027862.t01	Null	GWHPABKV012788.1, GWHPABKV014451.1, GWHPABKV019295.1, GWHPABKV024504.1	GWHPDONL002412, GWHPDONL011483
OG0000007	Fhirta000962.t01, Fhirta001078.t01, Fhirta001106.t01, Fhirta001107.t01, Fhirta001168.t01, Fhirta001169.t01, Fhirta001180.t03, Fhirta001207.t01, Fhirta001311.t01, Fhirta001312.t01, Fhirta001339.t01, Fhirta001342.t01, Fhirta001351.t01, Fhirta001573.t01, Fhirta001590.t01, Fhirta001652.t01, Fhirta002054.t02, Fhirta002283.t02, Fhirta002444.t01, Fhirta002769.t01, Fhirta002943.t02, Fhirta003279.t01, Fhirta003477.t01, Fhirta004061.t02, Fhirta006145.t02, Fhirta006448.t01, Fhirta006550.t01, Fhirta006576.t01, Fhirta006710.t01, Fhirta007455.t01, Fhirta008593.t01, Fhirta010329.t01, Fhirta010338.t01, Fhirta010715.t01, Fhirta010716.t01, Fhirta010876.t01, Fhirta011163.t01, Fhirta011168.t01, Fhirta011185.t01, Fhirta011186.t01, Fhirta011541.t01, Fhirta011838.t02, Fhirta011901.t01, Fhirta012236.t02, Fhirta013242.t02, Fhirta015072.t01, Fhirta015457.t01, Fhirta018195.t01, Fhirta018375.t01, Fhirta018670.t01, Fhirta019179.t01, Fhirta021640.t01, Fhirta021991.t03, Fhirta022007.t02, Fhirta022082.t01, Fhirta022284.t01, Fhirta022362.t01, Fhirta024227.t02, Fhirta025419.t01, Fhirta025712.t01, Fhirta025989.t01, Fhirta026053.t01, Fhirta026499.t01, Fhirta026505.t01, Fhirta026538.t01, Fhirta026539.t01, Fhirta026649.t01, Fhirta026731.t01, Fhirta026780.t01, Fhirta027782.t01, Fhirta027783.t01, Fhirta027788.t01, Fhirta027789.t01	GWHPALOG017672	Null	GWHPDONL007554
OG0000008	Fhirta000877.t01, Fhirta000916.t01, Fhirta000918.t02, Fhirta000919.t01, Fhirta000922.t01, Fhirta001682.t01, Fhirta001720.t01, Fhirta001722.t01, Fhirta001723.t05, Fhirta001937.t02, Fhirta001938.t01, Fhirta001939.t03, Fhirta001940.t03, Fhirta001942.t05, Fhirta001944.t02, Fhirta001946.t03, Fhirta001950.t01, Fhirta001953.t01, Fhirta001954.t01, Fhirta001956.t01, Fhirta001957.t02, Fhirta001959.t01, Fhirta001960.t01, Fhirta001965.t01, Fhirta001966.t01, Fhirta001968.t01, Fhirta001972.t01, Fhirta001973.t06, Fhirta001975.t01, Fhirta001978.t01, Fhirta001979.t03, Fhirta001980.t01, Fhirta001981.t01, Fhirta001982.t03, Fhirta001983.t01, Fhirta001984.t01, Fhirta001985.t01, Fhirta001986.t01, Fhirta001987.t01, Fhirta001989.t04, Fhirta001990.t01, Fhirta001992.t01, Fhirta001993.t04, Fhirta001994.t02, Fhirta001995.t01, Fhirta002000.t02, Fhirta002001.t01, Fhirta002003.t02, Fhirta002004.t01, Fhirta002005.t01, Fhirta002008.t01, Fhirta002015.t01, Fhirta002021.t01, Fhirta002025.t01, Fhirta002027.t03, Fhirta002028.t01, Fhirta002165.t02, Fhirta008481.t01, Fhirta010289.t02, Fhirta010300.t02	GWHPALOG016871, GWHPALOG026153, GWHPALOG026154, GWHPALOG026163	GWHPABKV018120.1, GWHPABKV018456.1	GWHPDONL000912
