Orthogroup	Fraxinus_americana-Lamiales-Oleaceae-Fraxinus.prot	Fraxinus_nigra-Lamiales-Oleaceae-Fraxinus.prot	Fraxinus_pennsylvanica-Lamiales-Oleaceae-Fraxinus.prot
OG0000000	EVM0000671.1_R0, EVM0004187.1_R0, EVM0004187.1_R1, EVM0005699.1_R0, EVM0008350.1_R0, EVM0035927.1_R0, FRAEX38873_v2_000000560.1_R0, FRAEX38873_v2_000037990.1_R0, FRAEX38873_v2_000055040.1_R1, FRAEX38873_v2_000105610.1_R0, FRAEX38873_v2_000105610.1_R1, FRAEX38873_v2_000231400.1_R0, Fp_g16246.t1_R0	EVM0000671.1_R0, EVM0004187.1_R0, EVM0005699.1_R0, EVM0008350.1_R0, EVM0035927.1_R0, EVM0035927.1_R1, EVM0051029.1_R0, FRAEX38873_v2_000055040.1_R0, FRAEX38873_v2_000105610.1_R0, FRAEX38873_v2_000105610.1_R1, FRAEX38873_v2_000114730.1_R0, FRAEX38873_v2_000172590.1_R0, FRAEX38873_v2_000225410.1_R0, FRAEX38873_v2_000231400.1_R0, FRAEX38873_v2_000234560.1_R0, FRAEX38873_v2_000316370.1_R0, Fp_g30284.t1_R0, Fp_g5920.t1_R4	CAI9754236.1, CAI9756772.1, CAI9757813.1, CAI9760348.1, CAI9761279.1, CAI9762460.1, CAI9764161.1, CAI9770730.1, CAI9771967.1, CAI9772798.1, CAI9774166.1, CAI9775060.1, CAI9776530.1, CAI9784069.1, CAI9785965.1
OG0000001	AT2G27030.3-Protein_R0, AT2G27030.3-Protein_R1, AT2G27030.3-Protein_R5, AT2G27030.3-Protein_R9, AT3G43810.1-Protein_R0, AT3G43810.1-Protein_R1, AT3G43810.1-Protein_R2, AT3G43810.1-Protein_R3, AT3G43810.1-Protein_R4, EVM0057804.1_R0, EVM0057804.1_R1, FRAEX38873_v2_000156750.1_R0, FRAEX38873_v2_000156750.1_R1, Fp_g12427.t1_R1, Fp_g22503.t1_R0, Fp_g30775.t1_R0, Fp_g38090.t1_R0, Fp_g40457.t1_R1, Fp_g42692.t1_R3	AT3G43810.1-Protein_R0, AT3G43810.1-Protein_R1, AT3G43810.1-Protein_R2, AT3G43810.1-Protein_R3, EVM0002382.1_R8, EVM0057804.1_R0, EVM0057804.1_R1, FRAEX38873_v2_000156750.1_R0, FRAEX38873_v2_000156750.1_R1, FRAEX38873_v2_000183670.1_R0, FRAEX38873_v2_000215140.1_R0, FRAEX38873_v2_000338510.1_R0	CAI9754780.1, CAI9761223.1, CAI9761603.1, CAI9766504.1, CAI9768605.1, CAI9774524.1, CAI9778282.1, CAI9779581.1, CAI9779608.1, CAI9780426.1, CAI9781326.1, CAI9782904.1, CAI9785792.1, CAI9787481.1
OG0000002	AT5G63850.1-Protein_R7, EVM0001837.1_R0, EVM0012471.1_R0, EVM0017478.1_R1, EVM0017578.1_R3, EVM0025741.1_R5, EVM0049821.1_R0, EVM0049821.1_R1, EVM0049821.1_R2, EVM0054658.1_R5, FRAEX38873_v2_000005930.1_R0, FRAEX38873_v2_000016820.1_R6, FRAEX38873_v2_000036580.1_R0, FRAEX38873_v2_000106790.1_R0, FRAEX38873_v2_000106790.1_R8, FRAEX38873_v2_000152710.1_R0, FRAEX38873_v2_000179510.1_R0, FRAEX38873_v2_000266130.2_R0, FRAEX38873_v2_000287640.1_R0, FRAEX38873_v2_000298770.1_R0, FRAEX38873_v2_000369070.2_R0, FRAEX38873_v2_000369070.2_R2, JS12583_mRNA_R7	EVM0001837.1_R0, EVM0012471.1_R0, EVM0025741.1_R8, EVM0043349.1_R3, EVM0049821.1_R0, EVM0049821.1_R1, EVM0049821.1_R2, EVM0054658.1_R0, EVM0054658.1_R2, EVM0054658.1_R5, FRAEX38873_v2_000005930.1_R0, FRAEX38873_v2_000036580.1_R0, FRAEX38873_v2_000106790.1_R0, FRAEX38873_v2_000152710.1_R0, FRAEX38873_v2_000179510.1_R0, FRAEX38873_v2_000266130.2_R0, FRAEX38873_v2_000287640.1_R0, FRAEX38873_v2_000298770.1_R0, FRAEX38873_v2_000369070.2_R0	CAI9763085.1, CAI9773127.1
OG0000003	AT1G09200.1-Protein_R0, AT1G09200.1-Protein_R1, AT1G09200.1-Protein_R2, AT1G09200.1-Protein_R3, AT1G09200.1-Protein_R4, AT1G09200.1-Protein_R5, AT1G09200.1-Protein_R6, AT1G09200.1-Protein_R7, AT1G09200.1-Protein_R8, AT4G40030.1-Protein_R0, AT4G40030.1-Protein_R1, AT4G40040.1-Protein_R0, AT4G40040.1-Protein_R1, AT4G40040.1-Protein_R2	AT1G09200.1-Protein_R0, AT1G09200.1-Protein_R1, AT1G09200.1-Protein_R2, AT1G09200.1-Protein_R3, AT1G09200.1-Protein_R4, AT1G09200.1-Protein_R5, AT1G09200.1-Protein_R6, AT1G09200.1-Protein_R7, AT4G40030.1-Protein_R0, AT4G40030.1-Protein_R1, AT4G40030.1-Protein_R2, AT4G40040.1-Protein_R0, AT4G40040.1-Protein_R1, AT4G40040.1-Protein_R2, AT4G40040.1-Protein_R3	CAI9753185.1, CAI9758213.1, CAI9760174.1, CAI9761367.1, CAI9763562.1, CAI9763773.1, CAI9764955.1, CAI9768640.1, CAI9768641.1, CAI9769687.1, CAI9776690.1, CAI9777649.1, CAI9777872.1, CAI9778580.1, CAI9781659.1
OG0000004	AT1G07660.1-Protein_R0, AT1G07660.1-Protein_R1, AT1G07660.1-Protein_R2, AT1G07660.1-Protein_R3, AT1G07660.1-Protein_R4, AT1G07660.1-Protein_R5, AT1G07660.1-Protein_R6, AT1G07660.1-Protein_R7, AT1G07660.1-Protein_R8, AT1G07660.1-Protein_R9, FRAEX38873_v2_000007090.1_R0, FRAEX38873_v2_000281130.1_R0, FRAEX38873_v2_000281130.1_R1, FRAEX38873_v2_000281130.1_R5, FRAEX38873_v2_000281130.1_R6	AT1G07660.1-Protein_R0, AT1G07660.1-Protein_R1, AT1G07660.1-Protein_R2, AT1G07660.1-Protein_R3, AT1G07660.1-Protein_R4, AT1G07660.1-Protein_R5, AT1G07660.1-Protein_R6, AT1G07660.1-Protein_R7, AT1G07660.1-Protein_R8, AT1G07660.1-Protein_R9, AT1G07660.1_R2, AT1G07660.1_R8, FRAEX38873_v2_000281130.1_R6	CAI9758898.1, CAI9760357.1, CAI9760745.1, CAI9761873.1, CAI9762031.1, CAI9762032.1, CAI9762280.1, CAI9766270.1, CAI9768388.1, CAI9774796.1, CAI9778789.1, CAI9779038.1, CAI9779039.1, CAI9779210.1, CAI9783236.1, CAI9784078.1
OG0000005	EVM0010469.1_R0, EVM0010469.1_R2, EVM0010469.1_R4, EVM0025280.1_R0, EVM0025280.1_R1, EVM0057616.1_R9, EVM0060595.1_R0, FRAEX38873_v2_000006780.1_R0, FRAEX38873_v2_000006780.1_R1, FRAEX38873_v2_000007320.1_R0, FRAEX38873_v2_000007340.1_R1, FRAEX38873_v2_000073050.1_R5, FRAEX38873_v2_000073060.1_R6, FRAEX38873_v2_000073070.1_R2, FRAEX38873_v2_000134920.1_R0, FRAEX38873_v2_000134920.1_R1, FRAEX38873_v2_000236700.1_R0, FRAEX38873_v2_000236700.1_R1, FRAEX38873_v2_000236700.1_R3, FRAEX38873_v2_000236700.1_R5, FRAEX38873_v2_000312960.1_R0, FRAEX38873_v2_000312960.1_R3, JS5855_mRNA_R1, JS5872_mRNA_R3, JS5919_mRNA_R2	EVM0010469.1_R0, EVM0010469.1_R1, EVM0010469.1_R2, FRAEX38873_v2_000006780.1_R1, FRAEX38873_v2_000006780.1_R3, FRAEX38873_v2_000007320.1_R0, FRAEX38873_v2_000007340.1_R0, FRAEX38873_v2_000134920.1_R0, FRAEX38873_v2_000134920.1_R1, FRAEX38873_v2_000236700.1_R0, FRAEX38873_v2_000236700.1_R1, FRAEX38873_v2_000236700.1_R2, FRAEX38873_v2_000236700.1_R3, FRAEX38873_v2_000312960.1_R0, FRAEX38873_v2_000312960.1_R2, FRAEX38873_v2_000312960.1_R5, FRAEX38873_v2_000312960.1_R7, FRAEX38873_v2_000394520.1_R1	CAI9784155.1
OG0000006	FRAEX38873_v2_000231820.1_R0, Fp_g1126.t1_R0, Fp_g29180.t1_R0, Fp_g38664.t1_R0	EVM0028226.1_R0, EVM0039042.1_R0, FRAEX38873_v2_000139730.1_R0, FRAEX38873_v2_000142780.1_R0, FRAEX38873_v2_000162430.1_R0, FRAEX38873_v2_000231820.1_R0, FRAEX38873_v2_000234980.1_R0, FRAEX38873_v2_000287290.1_R0, FRAEX38873_v2_000301990.1_R0, FRAEX38873_v2_000301990.1_R8, FRAEX38873_v2_000301990.1_R9, FRAEX38873_v2_000368460.2_R1, FRAEX38873_v2_000380330.1_R0, Fp_g21153.t1_R0, Fp_g30903.t1_R0, Fp_g38664.t1_R5, Fp_g38664.t1_R6, JS18735_mRNA_R0	CAI9753384.1, CAI9754792.1, CAI9757985.1, CAI9759395.1, CAI9759396.1, CAI9760058.1, CAI9763798.1, CAI9765711.1, CAI9767666.1, CAI9768196.1, CAI9768520.1, CAI9772700.1, CAI9773306.1, CAI9774614.1, CAI9775023.1, CAI9777893.1, CAI9780061.1, CAI9787500.1
OG0000007	AT1G80660.1-Protein_R1, Fp_g1916.t1_R1, Fp_g34969.t1_R0, Fp_g39518.t1_R0, Fp_g42955.t1_R0, Fp_g49156.t1_R1, Fp_g6919.t1_R0, JS16973_mRNA_R6	AT1G80660.1-Protein_R2, EVM0024773.1_R0, Fp_g17706.t1_R1, Fp_g34969.t1_R0, Fp_g39518.t1_R0, Fp_g42955.t1_R0, Fp_g49156.t1_R1, JS16973_mRNA_R6, JS6028_mRNA_R9	CAI9753893.1, CAI9754138.1, CAI9754764.1, CAI9755566.1, CAI9757502.1, CAI9757752.1, CAI9760591.1, CAI9760592.1, CAI9761258.1, CAI9763234.1, CAI9766157.1, CAI9777366.1, CAI9780655.1, CAI9782940.1, CAI9783087.1, CAI9784742.1, CAI9786804.1, CAI9787404.1, CAI9787460.1
OG0000008	EVM0018440.1_R0, EVM0023407.1_R0, EVM0035300.2_R6, EVM0035783.1_R3, FRAEX38873_v2_000101470.1_R7, FRAEX38873_v2_000133760.1_R0, FRAEX38873_v2_000133760.1_R1, FRAEX38873_v2_000133760.1_R2, FRAEX38873_v2_000133760.1_R4, FRAEX38873_v2_000286240.1_R2, Fp_g34043.t1_R1	AT5G19770.1-Protein_R3, EVM0023407.1_R0, FRAEX38873_v2_000101470.1_R0, FRAEX38873_v2_000133760.1_R1, FRAEX38873_v2_000133760.1_R2, FRAEX38873_v2_000133760.1_R3, FRAEX38873_v2_000133760.1_R5, FRAEX38873_v2_000202110.1_R5, FRAEX38873_v2_000220090.1_R0, FRAEX38873_v2_000286240.1_R0, FRAEX38873_v2_000286240.1_R1, FRAEX38873_v2_000398590.1_R6, JS21701_mRNA_R7	CAI9763241.1, CAI9768649.1, CAI9769171.1, CAI9770051.1, CAI9770492.1, CAI9772800.1, CAI9774475.1, CAI9776749.1, CAI9777376.1, CAI9783944.1
