Orthogroup	Escallonia_herrerae-Saxifragales-Campanulidae-Escallonia.prot	Escallonia_rubra-Saxifragales-Campanulidae-Escallonia.prot
OG0000000	KAK2965158.1, KAK2965776.1, KAK2966208.1, KAK2966367.1, KAK2966986.1, KAK2967203.1, KAK2967523.1, KAK2967825.1, KAK2968098.1, KAK2968302.1, KAK2968384.1, KAK2968881.1, KAK2969055.1, KAK2969422.1, KAK2970403.1, KAK2970616.1, KAK2971074.1, KAK2972505.1, KAK2973248.1, KAK2973424.1, KAK2974690.1, KAK2975171.1, KAK2975544.1, KAK2976033.1, KAK2976346.1, KAK2976850.1, KAK2977064.1, KAK2977208.1, KAK2977415.1, KAK2978072.1, KAK2978929.1, KAK2979302.1, KAK2980263.1, KAK2980352.1, KAK2980555.1, KAK2980585.1, KAK2980761.1, KAK2981290.1, KAK2982059.1, KAK2982101.1, KAK2982570.1, KAK2984145.1, KAK2984185.1, KAK2985177.1, KAK2985911.1, KAK2986331.1, KAK2987233.1, KAK2987628.1, KAK2988995.1, KAK2989069.1, KAK2991155.1, KAK2992647.1, KAK2992816.1, KAK2993265.1, KAK2993283.1, KAK2993556.1, KAK2993688.1, KAK2993979.1, KAK2994430.1, KAK2994438.1, KAK2995292.1	
OG0000001	Null	KAK2965158.1, KAK2965776.1, KAK2966208.1, KAK2966367.1, KAK2966986.1, KAK2967203.1, KAK2967523.1, KAK2967825.1, KAK2968098.1, KAK2968302.1, KAK2968384.1, KAK2968881.1, KAK2969055.1, KAK2969422.1, KAK2970403.1, KAK2970616.1, KAK2971074.1, KAK2972505.1, KAK2973248.1, KAK2973424.1, KAK2974690.1, KAK2975171.1, KAK2975544.1, KAK2976033.1, KAK2976346.1, KAK2976850.1, KAK2977064.1, KAK2977208.1, KAK2977415.1, KAK2978072.1, KAK2978929.1, KAK2979302.1, KAK2980263.1, KAK2980352.1, KAK2980555.1, KAK2980585.1, KAK2980761.1, KAK2981290.1, KAK2982059.1, KAK2982101.1, KAK2982570.1, KAK2984145.1, KAK2984185.1, KAK2985177.1, KAK2985911.1, KAK2986331.1, KAK2987233.1, KAK2987628.1, KAK2988995.1, KAK2989069.1, KAK2991155.1, KAK2992647.1, KAK2992816.1, KAK2993265.1, KAK2993283.1, KAK2993556.1, KAK2993688.1, KAK2993979.1, KAK2994430.1, KAK2994438.1, KAK2995292.1
OG0000002	KAK2966548.1, KAK2967742.1, KAK2967871.1, KAK2968521.1, KAK2968560.1, KAK2969571.1, KAK2969727.1, KAK2970875.1, KAK2971694.1, KAK2972215.1, KAK2972447.1, KAK2972548.1, KAK2972738.1, KAK2973000.1, KAK2973400.1, KAK2974338.1, KAK2976165.1, KAK2976752.1, KAK2978263.1, KAK2978394.1, KAK2978734.1, KAK2979020.1, KAK2979281.1, KAK2979785.1, KAK2980399.1, KAK2983404.1, KAK2983445.1, KAK2984905.1, KAK2985398.1, KAK2985796.1, KAK2985861.1, KAK2986125.1, KAK2987243.1, KAK2988085.1, KAK2988465.1, KAK2989779.1, KAK2990421.1, KAK2991060.1, KAK2991351.1, KAK2991674.1, KAK2992864.1, KAK2993123.1, KAK2993394.1, KAK2993891.1, KAK2994174.1, KAK2994229.1, KAK2994242.1, KAK2994250.1, KAK2995113.1	
OG0000003	Null	KAK2966548.1, KAK2967742.1, KAK2967871.1, KAK2968521.1, KAK2968560.1, KAK2969571.1, KAK2969727.1, KAK2970875.1, KAK2971694.1, KAK2972215.1, KAK2972447.1, KAK2972548.1, KAK2972738.1, KAK2973000.1, KAK2973400.1, KAK2974338.1, KAK2976165.1, KAK2976752.1, KAK2978263.1, KAK2978394.1, KAK2978734.1, KAK2979020.1, KAK2979281.1, KAK2979785.1, KAK2980399.1, KAK2983404.1, KAK2983445.1, KAK2984905.1, KAK2985398.1, KAK2985796.1, KAK2985861.1, KAK2986125.1, KAK2987243.1, KAK2988085.1, KAK2988465.1, KAK2989779.1, KAK2990421.1, KAK2991060.1, KAK2991351.1, KAK2991674.1, KAK2992864.1, KAK2993123.1, KAK2993394.1, KAK2993891.1, KAK2994174.1, KAK2994229.1, KAK2994242.1, KAK2994250.1, KAK2995113.1
OG0000004	KAK2966449.1, KAK2969100.1, KAK2969666.1, KAK2970161.1, KAK2970551.1, KAK2970674.1, KAK2970675.1, KAK2971912.1, KAK2971916.1, KAK2973156.1, KAK2973535.1, KAK2973918.1, KAK2975596.1, KAK2976205.1, KAK2976970.1, KAK2977561.1, KAK2978602.1, KAK2979339.1, KAK2980380.1, KAK2981115.1, KAK2981163.1, KAK2981317.1, KAK2981399.1, KAK2982071.1, KAK2985484.1, KAK2986041.1, KAK2986812.1, KAK2988051.1, KAK2988276.1, KAK2992741.1, KAK2994032.1, KAK2994961.1, KAK2995627.1	
OG0000005	Null	KAK2966449.1, KAK2969100.1, KAK2969666.1, KAK2970161.1, KAK2970551.1, KAK2970674.1, KAK2970675.1, KAK2971912.1, KAK2971916.1, KAK2973156.1, KAK2973535.1, KAK2973918.1, KAK2975596.1, KAK2976205.1, KAK2976970.1, KAK2977561.1, KAK2978602.1, KAK2979339.1, KAK2980380.1, KAK2981115.1, KAK2981163.1, KAK2981317.1, KAK2981399.1, KAK2982071.1, KAK2985484.1, KAK2986041.1, KAK2986812.1, KAK2988051.1, KAK2988276.1, KAK2992741.1, KAK2994032.1, KAK2994961.1, KAK2995627.1
OG0000006	KAK2965963.1, KAK2966440.1, KAK2966922.1, KAK2968058.1, KAK2970096.1, KAK2970201.1, KAK2970560.1, KAK2970818.1, KAK2971432.1, KAK2972743.1, KAK2973360.1, KAK2973471.1, KAK2974940.1, KAK2976490.1, KAK2978162.1, KAK2978255.1, KAK2978692.1, KAK2981743.1, KAK2982962.1, KAK2983302.1, KAK2985494.1, KAK2988271.1, KAK2989291.1, KAK2989349.1, KAK2990277.1, KAK2992862.1, KAK2995932.1, KAK2996024.1	
OG0000007	Null	KAK2965963.1, KAK2966440.1, KAK2966922.1, KAK2968058.1, KAK2970096.1, KAK2970201.1, KAK2970560.1, KAK2970818.1, KAK2971432.1, KAK2972743.1, KAK2973360.1, KAK2973471.1, KAK2974940.1, KAK2976490.1, KAK2978162.1, KAK2978255.1, KAK2978692.1, KAK2981743.1, KAK2982962.1, KAK2983302.1, KAK2985494.1, KAK2988271.1, KAK2989291.1, KAK2989349.1, KAK2990277.1, KAK2992862.1, KAK2995932.1, KAK2996024.1
OG0000008	KAK2965732.1, KAK2969097.1, KAK2970745.1, KAK2977829.1, KAK2980074.1, KAK2983440.1, KAK2984119.1, KAK2984935.1, KAK2991790.1, KAK2992139.1, KAK2993332.1, KAK2994005.1, KAK2995908.1	KAK2965732.1, KAK2969097.1, KAK2970745.1, KAK2977829.1, KAK2980074.1, KAK2983440.1, KAK2984119.1, KAK2984935.1, KAK2991790.1, KAK2992139.1, KAK2993332.1, KAK2994005.1, KAK2995908.1
OG0000009	KAK2965798.1, KAK2970983.1, KAK2970985.1, KAK2974781.1, KAK2974786.1, KAK2978621.1, KAK2980749.1, KAK2981432.1, KAK2991846.1, KAK2995352.1, KAK2995353.1, KAK2995354.1, KAK2995355.1	KAK2965798.1, KAK2970983.1, KAK2970985.1, KAK2974781.1, KAK2974786.1, KAK2978621.1, KAK2980749.1, KAK2981432.1, KAK2991846.1, KAK2995352.1, KAK2995353.1, KAK2995354.1, KAK2995355.1
OG0000010	KAK2966781.1, KAK2967402.1, KAK2967744.1, KAK2970303.1, KAK2971346.1, KAK2973051.1, KAK2973288.1, KAK2973926.1, KAK2974701.1, KAK2975920.1, KAK2975931.1, KAK2976161.1, KAK2976806.1, KAK2977919.1, KAK2978860.1, KAK2981601.1, KAK2982307.1, KAK2985914.1, KAK2987396.1, KAK2987629.1, KAK2988873.1, KAK2990079.1, KAK2990384.1, KAK2990815.1, KAK2994594.1	
OG0000011	Null	KAK2966781.1, KAK2967402.1, KAK2967744.1, KAK2970303.1, KAK2971346.1, KAK2973051.1, KAK2973288.1, KAK2973926.1, KAK2974701.1, KAK2975920.1, KAK2975931.1, KAK2976161.1, KAK2976806.1, KAK2977919.1, KAK2978860.1, KAK2981601.1, KAK2982307.1, KAK2985914.1, KAK2987396.1, KAK2987629.1, KAK2988873.1, KAK2990079.1, KAK2990384.1, KAK2990815.1, KAK2994594.1
OG0000012	KAK2966226.1, KAK2966978.1, KAK2973190.1, KAK2974756.1, KAK2984158.1, KAK2984493.1, KAK2984747.1, KAK2987693.1, KAK2989912.1, KAK2990113.1, KAK2990648.1, KAK2993680.1	KAK2966226.1, KAK2966978.1, KAK2973190.1, KAK2974756.1, KAK2984158.1, KAK2984493.1, KAK2984747.1, KAK2987693.1, KAK2989912.1, KAK2990113.1, KAK2990648.1, KAK2993680.1
